Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
40.058262/B,ARTIC & TARTIC SL,Barcelona/SANT JUST DESVERN,"CS, RW",,,
40.058266/B,GREEK CATERING SL,Barcelona/GAVA,CS,,,
10.026026/B,EMBOTITS CASOLANS DE MONTMAJOR CASA FIGOLS SL,Barcelona/BERGA,"RW, PP",,MP,
40.058277/B,SABOR BARCELONA SLU,Barcelona/BARCELONA,CS,,,
15.008164/B,EXPRESIONES DE AUTOR SL,Barcelona/BARCELONA,PP,,,
40.058370/B,INDERACH SL,Barcelona/POBLA DE CLARAMUNT (LA),CS,,,
40.058419/B,LOGIPROX SL,Barcelona/BARCELONA,CS,,,
26.016803/T,"NADAL ALCÁNTARA, JOSÉ ANTONIO",Tarragona/SELVA DEL CAMP (LA),PP,,MP,
14.003244/L,CODI 0 SCP,Lleida/LLEIDA,EPC,,,
14.003246/GI,"FONT ANGLADA, JOAN",Girona/VILADAMAT,EPC,,,
40.058944/GI,QUALIANZA SERVICIOS INTEGRALES DE DISTRIBUCIÓN SL,Girona/VILOBI D'ONYAR,CS,,,
12.022486/T,AIGUANATURA DELS PORTS SL,Tarragona/ALFARA DE CARLES,RW,,,
40.059099/B,DAD'S BARBERA SL,Barcelona/SABADELL,CS,,,
26.016908/B,MARTOCCHI GROUP SL,Barcelona/BARCELONA,PP,,MP,
26.016909/T,ORGANISME AUTÒNOM DE DESENVOLUPAMENT DE LA CONCA DE BARBERÀ,Tarragona/MONTBLANC,PP,,MP,
10.026102/L,"MONCUNILL PRAT, FRANCESC",Lleida/LLADURS,CP,,,
26.016942/T,LA PIZZA DE L'ÀVIA SL,Tarragona/VALLS,PP,,MP,
40.059473/L,ASSOCIACIÓ BANC DELS ALIMENTS DE LLEIDA,Lleida/LLEIDA,CS,,,
40.059475/L,CARNS I ELABORATS CERDANYA SL,Lleida/SEU D'URGELL (LA),CS,,,
10.026133/L,CARNS I ELABORATS CERDANYA SL,Lleida/SEU D'URGELL (LA),"CS, CP, MM, MP, PP",,MP,
14.003257/GI,CELLER LAVINYETA SL,Girona/MOLLET DE PERALADA,EPC,,,
40.059612/L,"CODINA FEIXAS, FLORENCI",Lleida/RINER,CS,,,
40.059625/B,BIOTAR GLOBAL SL,Barcelona/BARCELONA,CS,,,
12.022543/B,COSES DE CASA NOSTRE SLU,Barcelona/ARENYS DE MUNT,"PP, FFP",,,
10.026152/B,PRODUCTOS CARNICOS Y ELABORADOS CASTELLBISBAL SL,Barcelona/CASTELLBISBAL,"CS, RW, CP, MM, MP",,,
40.059818/B,AMAZON SPAIN FULFILLMENT SL,Barcelona/BARCELONA,CS,,,
40.059960/B,"POU PARAREDA, SILVIA",Barcelona/VIC,CS,,,
40.060014/GI,BOADAS 1880 SA,Girona/GIRONA,CS,,,
40.060018/B,"DIVINS SOCADA, JUAN",Barcelona/SANT FRUITOS DE BAGES,CS,,,
40.060026/T,GENERAL MARKETS FOOD IBERICA SAU,Tarragona/REUS,"CS, RW",,,
10.026199/B,ETH PATE DE MIA SL,Barcelona/RIPOLLET,PP,,MP,
15.008215/L,GIROLA SCP,Lleida/ALT ANEU,PP,,,
40.060261/GI,EMBUTIDOS CAULA SL,Girona/SANT GREGORI,RW,,,
40.060262/B,MONSERRAT ALMAZAN SL,Barcelona/BARCELONA,RW,,,
40.060557/B,MERKAT WANJIAFOOD SL,Barcelona/BADALONA,CS,,,
26.017219/B,VERSÀTILS GASTRONOMIA SL,Barcelona/GURB,PP,,MP,
12.022626/B,"BAS BADIA, SIMÓ",Barcelona/ARGENTONA,PP,,,
10.026232/GI,ANEC DE L'EMPORDA SL,Girona/FONTANILLES,"SH, CP",A,,
26.017253/T,ARQUEBISBAT DE TARRAGONA,Tarragona/TARRAGONA,PP,,MP,
26.017256/B,CELIAC PEOPLE SL,Barcelona/BARCELONA,PP,,MP,
40.060700/B,COPOCARNS SL,Barcelona/MONTCADA I REIXAC,CS,,,
10.026234/B,COPOCARNS SL,Barcelona/MONTCADA I REIXAC,"RW, CP, MM, MP",,,
26.017257/T,COSTA DAURADA CÀTERING SL,Tarragona/PERAFORT,PP,,MP,
40.060701/B,DUZGUN SL,Barcelona/MALGRAT DE MAR,CS,,,
26.017258/T,"GALLEGO COSTA, VALERIANO",Tarragona/ALDEA (L'),PP,,MP,
14.003283/B,MAS MAÇANERS SCP,Barcelona/CASTELLFOLLIT DEL BOIX,EPC,,,
40.060710/T,PAVO Y DERIVADOS SA,Tarragona/ROQUETES,"CS, RW",,,
40.060711/T,PAVO Y DERIVADOS SA,Tarragona/AMPOSTA,CS,,,
40.060715/B,SOAPA GALICIA SL,Barcelona/SANTA PERPETUA DE MOGODA,CS,,,
40.060718/B,TRANSIRIS BALEAR SL,Barcelona/BARCELONA,CS,,,
10.026248/B,BOA EUROPA SL,Barcelona/POLINYA,CS,,,
10.026250/B,COMERCIAL TONEU SL,Barcelona/RODA DE TER,CP,,,
40.060921/GI,FRESC MATI SL,Girona/JONQUERA (LA),RW,,,
10.026251/B,JAMONES CENTELLES SLU,Barcelona/CENTELLES,PP,,MP,
40.061018/B,IBERIC PREMIUM SL,Barcelona/ESPLUGUES DE LLOBREGAT,CS,,,
26.017311/B,TEIK IT SL,Barcelona/RUBI,PP,,MP,
40.061025/B,TRANSPORTES FRIGORIFICOS PROFESIONALES SL,Barcelona/MOLINS DE REI,CS,,,
12.022669/B,"LEBRON VARGAS, EDWIN JORGE",Barcelona/HOSPITALET DE LLOBREGAT (L'),FFP,,,
15.008238/B,FABRICANT D'ORXATES FILLOL SL,Barcelona/BADALONA,PP,,,
40.061173/B,FREDOSONA SL,Barcelona/VIC,CS,,,
10.026270/B,MOKIYAYA SL,Barcelona/SITGES,"MM, MP",,,
40.061229/GI,BARIAL 2000 SL,Girona/GIRONA,CS,,,
15.008242/B,"LOPEZ DE PADILLA SALVAT, CLARA",Barcelona/FIGARO-MONTMANY,PP,,,
40.061244/GI,PAK IMPERIAL COSTA BRAVA SL,Girona/BEGUR,CS,,,
26.017358/B,"RODOLFO ALBARRACIN, MARCELO",Barcelona/SITGES,PP,,MP,
26.017409/B,FRIGO FREIDURIAS CARO SA,Barcelona/TERRASSA,PP,,MP,
12.022714/B,PEIXOS SAMPERA SL,Barcelona/BARCELONA,"CS, FFP",,,
40.061612/B,GRANGES CONCA SL,Barcelona/MONTCADA I REIXAC,"CS, RW",,,
40.061752/B,ALIMENTOS CONGELADOS FRIMAN SA,Barcelona/SANT FRUITOS DE BAGES,CS,,,
14.003299/GI,ROVELL D'OR SC,Girona/RIUDARENES,EPC,,,
12.022743/B,SLOW FISH BARCELONA SL,Barcelona/BARCELONA,FFP,,,
26.017498/B,"CID CASTRO, JOSEP Mª",Barcelona/MASNOU (EL),PP,,MP,
12.022751/B,"CID CASTRO, JOSEP Mª",Barcelona/MASNOU (EL),PP,,,
15.008254/B,"CID CASTRO, JOSEP Mª",Barcelona/MASNOU (EL),PP,,,
40.062028/GI,MANEL MARQUEZ SL,Girona/SANT FELIU DE GUIXOLS,CS,,,
10.026339/GI,FAUSTINA DE SOLA MORALES CAPDEVILA SL,Girona/SANT FERRIOL,"SH, CP, PP",A,MP,
26.017532/T,LES PIZZES DE CASA NOSTRA SL,Tarragona/ESPLUGA DE FRANCOLI (L'),PP,,MP,
40.062108/T,PA I PASTES ROS SL,Tarragona/TORTOSA,CS,,,
12.022774/B,PEIXOS J ARROM SL,Barcelona/BARCELONA,"WM, FFP",,,
40.062152/B,"VIVAS BALLARIN, GUSTAVO",Barcelona/BARCELONA,CS,,,
15.008263/GI,"RIBOT FLIX, FRANCESC",Girona/FONTANALS DE CERDANYA,PP,,,
10.026364/L,CASA MASOVER SCP,Lleida/SARROCA DE BELLERA,"CP, MM, MP, PP",,MP,
12.022801/B,EL ANZUELO DE TORRES SLU,Barcelona/PREMIA DE DALT,PP,,,
12.022802/B,FRIOLISA SA,Barcelona/BARCELONA,"CS, FFP",,,
40.062445/B,GALILEO IBERIC SCP,Barcelona/LLAGOSTA (LA),"CS, RW",,,
26.017612/B,L'OBRADOR DE M. GRIFUL SL,Barcelona/SANT CUGAT DEL VALLES,PP,,MP,
40.062453/B,MERCAFRUITS SL,Barcelona/MANRESA,CS,,,
15.008267/B,PRODUCCIONS LACTIQUES MASFERRER SCP,Barcelona/FOGARS DE MONTCLUS,PP,,,
40.062480/L,VA DE VI LLEIDA SL,Lleida/LLEIDA,CS,,,
10.026377/B,GERMANS SOLER SCP,Barcelona/PRATS DE LLUÇANES,SH,"C, O",,
26.017650/GI,GB ARTESANOS GASTRONOMICOS SLU,Girona/PALAFRUGELL,PP,,MP,
10.026384/B,GRUP ALIMENTARI DISTECO SA,Barcelona/PARETS DEL VALLES,"CS, RW, CP",,,
15.008272/B,ORXATES CAMPS SCP,Barcelona/MATARO,PP,,,
40.062605/L,TRASMALL 2010 SL,Lleida/LLEIDA,RW,,,
40.062721/L,"ANGUERA FARRAN, JOSEP",Lleida/FONDARELLA,CS,,,
40.062723/B,BOIXA FOOF SERVIS SL,Barcelona/MATARO,CS,,,
10.026395/L,BORDA DE BETA SL,Lleida/SORT,"CP, MM, MP, PP",,MP,
40.062724/B,DHL EXEL SUPPLY CHAIN (SPAIN) SL,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
15.008275/B,ROBERT I FILLS SL,Barcelona/GAVA,"RW, PP",,,
26.017702/B,LEROY PROCESSING SPAIN SL,Barcelona/BARCELONA,PP,,,
12.022837/B,ASSOLIM ALIMENTARIA SL,Barcelona/SANT VICENÇ DELS HORTS,FFP,,,
26.017730/B,JOAL GLUTEN FREE SL,Barcelona/BADALONA,PP,,MP,
10.026408/B,EUROFROZEN POULTRY PRODUCTS SL,Barcelona/TORDERA,RW,,,
12.022843/B,GRUP GIRO SOLER SL,Barcelona/BARCELONA,"CS, RW",,,
40.062988/B,EXCLUSIVAS ALIMENTARIAS DACOUR SL,Barcelona/SANTA PERPETUA DE MOGODA,CS,,,
40.063085/L,LOGÍSTICA I SERVEIS DEL FRED DE PONENT SLU,Lleida/MOLLERUSSA,CS,,,
40.063200/B,CARNICAS PLACIDO SL,Barcelona/TARADELL,CS,,,
40.063201/B,GROUP TRES DELIRIUM GASTRONOMIC SL,Barcelona/CABANYES (LES),CS,,,
40.063203/B,EXCLUSIVAS MIRALTOS SL,Barcelona/SANT ANDREU DE LA BARCA,CS,,,
10.026444/B,EUROESTRELLAS FRED SL,Barcelona/SALLENT,"MM, MP",,,
40.063245/B,GARMIKO FOODS BARCELONA SL,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
14.003321/GI,RAM RMG SL,Girona/VILOPRIU,EPC,,,
40.063378/B,LOS PRODUCTOS DE TESSA SL,Barcelona/LLINARS DEL VALLES,CS,,,
40.063560/B,LOGITRANS INTEGRAL SL,Barcelona/SANT QUIRZE DEL VALLES,"CS, RW",,,
40.063572/B,SIBERIA GROUP ESPAÑA SL,Barcelona/SANT ANDREU DE LA BARCA,CS,,,
26.017872/B,"MARGARIT MALLAFRE, LIDIA",Barcelona/OLESA DE MONTSERRAT,PP,,MP,
40.063666/GI,COLL VERD PRODUCTES DE L'ANEC SA,Girona/VILAMALLA,CS,,,
10.026491/B,"PEREZ GARCIA, RENE ANTONIO",Barcelona/TERRASSA,RW,,MP,
40.063815/B,TAKIPOLL SL,Barcelona/SEVA,CS,,,
10.026494/B,MILLOR CARN DISTRIBUCIÓ SL,Barcelona/TERRASSA,"CP, MM, MP",,,
10.026495/B,PERNILS BUFALVENT SL,Barcelona/MANRESA,PP,,MP,
40.063909/B,PURA BRASA WORLD SL,Barcelona/PINEDA DE MAR,CS,,,
10.026511/T,DENOMINACIONES UVE SL,Tarragona/VANDELLOS I L'HOSPITALET DE L'INFANT,RW,,MP,
15.008306/B,ROMAN PIZZA SL,Barcelona/CASTELLAR DEL VALLES,PP,,,
12.022967/B,CORAL FOOD ESPAÑA SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),RW,,,
40.064108/B,GESTION ELABORACION Y SERVICIOS SA,Barcelona/BARCELONA,CS,,,
15.008314/B,CAN XICOY SCP,Barcelona/ARENYS DE MUNT,PP,,,
12.022983/T,P Y C HABITAT DELTEBRE SL,Tarragona/DELTEBRE,"DC, PC",,,
10.026536/B,DISTRIBUCIONS AVINOVA SL,Barcelona/BARCELONA,"CP, PP",,MP,
14.003341/B,DAGU SA,Barcelona/BARCELONA,CS,,,
40.064275/B,NUEVE REINAS COMPRAS SL,Barcelona/CORNELLA DE LLOBREGAT,CS,,,
26.018044/B,PURE DIAGONAL SL,Barcelona/BADALONA,PP,,MP,
15.008323/L,AUBAGUETA AGROPECUARIA SL,Lleida/BIOSCA,PP,,,
40.064402/B,DHL EXEL SUPPLY CHAIN (SPAIN) SL,Barcelona/FRANQUESES DEL VALLES (LES),CS,,,
26.018090/B,IGUALADA MARKET SL,Barcelona/IGUALADA,PP,,MP,
40.064547/T,"GARCIA ROIG, PILAR",Tarragona/MARÇA,CS,,,
15.008325/B,"MOLINA BELLIDO, XAVIER",Barcelona/CASTELLTERÇOL,PP,,,
40.064552/B,MONTECASINO SELECCION SL,Barcelona/BARCELONA,CS,,,
14.003356/GI,"CERVANTES GÓMEZ, ANNA",Girona/SANT JOAN DE LES ABADESSES,EPC,,,
40.064671/T,LICORES FIGUEROLA SA,Tarragona/REUS,CS,,,
40.064760/B,SOJA BLANCA SL,Barcelona/SANT ADRIA DE BESOS,CS,,,
40.064761/B,YOU NETWORKS SL,Barcelona/BARCELONA,CS,,,
14.003358/L,"BUSQUETA FRANCO, SALUD",Lleida/VALLBONA DE LES MONGES,EPC,,,
26.018172/B,ESPLAITUR SA,Barcelona/PINEDA DE MAR,PP,,MP,
14.003359/GI,"ESTELLER ISALGUER, XAVIER",Girona/LLAGOSTERA,EPC,,,
12.023058/B,"HERMANOS BANDO, SUMINISTROS ALIMENTICIOS SL",Barcelona/BARCELONA,"WM, FFP",,,
40.064971/B,"CASTERNADO PUJADA, FRANCISCO",Barcelona/BARCELONA,"CS, RW",,,
14.003367/GI,FABREGA MONTEIS SCP,Girona/SANT FELIU DE PALLEROLS,EPC,,,
15.008338/B,GEDESCO SA,Barcelona/MONTCADA I REIXAC,PP,,,
10.026629/B,QUALITY'S FOOD PIG SLU,Barcelona/ESQUIROL (L´),"CP, MM, MP",,,
40.065075/B,ANCAU SA,Barcelona/SANTA COLOMA DE CERVELLO,CS,,,
40.065161/B,AZ PAK MASTER 2012 SLU,Barcelona/BARCELONA,CS,,,
40.065163/B,BO DE DEBO SL,Barcelona/SANT VICENÇ DE CASTELLET,CS,,,
40.065164/B,"BUXADÉ PLANA, XAVIER",Barcelona/GURB,CS,,,
40.065167/B,DISTRIBUCIO ALIMENTARIA 6 DE MARÇ SL,Barcelona/BARCELONA,CS,,,
40.065169/B,KEBAB INN SL,Barcelona/BARCELONA,CS,,,
40.065172/B,OLIMPO GOURMET SL,Barcelona/CORNELLA DE LLOBREGAT,CS,,,
26.018279/B,"RUIZ GALLARDO, MARIA PILAR",Barcelona/MATARO,PP,,,
12.023096/B,POBLE SEC PEIX SL,Barcelona/BARCELONA,"CS, FFP",,,
10.026654/T,TALLETS CB,Tarragona/TORTOSA,"MM, MP, PP",,"BL, MP",
26.018298/T,TALLETS CB,Tarragona/TORTOSA,PP,,MP,
14.003375/B,"CASIMIRO NIETO, SANDRA",Barcelona/SANT CELONI,EPC,,,
10.026666/B,FABRICA D'EMBOTITS JP SL,Barcelona/MANLLEU,CP,,,
40.065349/B,IZMIR KEBAP SLU,Barcelona/BADALONA,CS,,,
40.065352/B,QUEVIURES EL SENGLAR SL,Barcelona/RIPOLLET,CS,,,
40.065630/B,EMBOTITS CASSANY SA,Barcelona/TARADELL,CS,,,
15.008364/GI,"GUILLÉN DÍAZ, HELENA",Girona/GER,PP,,,
14.003382/GI,"JAÉN MÉNDEZ, GEMMA",Girona/RIUDARENES,EPC,,,
15.008365/T,LA SEGALLA SCP,Tarragona/SELVA DEL CAMP (LA),PP,,,
26.018407/GI,"MAMOW, JAKURAKA",Girona/OLOT,PP,,MP,
26.018408/GI,MAS CAN CARLINA SL,Girona/CORNELLA DEL TERRI,PP,,,
40.065702/T,NEW LOGISTICS OF THE COLD SL,Tarragona/ALCOVER,CS,,,
15.008369/B,CASEUS AFINADORS SL,Barcelona/GRANOLLERS,PP,,,
26.018426/B,CATERING LAUFER 2015 SL,Barcelona/CALLDETENES,PP,,MP,
10.026698/B,CATERING LAUFER 2015 SL,Barcelona/CALLDETENES,"MM, MP, PP",,MP,
15.008370/L,"QUERALT MANCEBO, MIGUEL ÁNGEL",Lleida/BELLVER DE CERDANYA,PP,,,
10.026699/L,SILCOR CÁRNICA SL,Lleida/AGRAMUNT,"CP, MM, MP",,,
40.065741/L,SILCOR CÁRNICA SL,Lleida/AGRAMUNT,"CS, RW",,,
26.018449/GI,SENSEI SUSHI SL,Girona/SANT JOAN DE LES ABADESSES,PP,,MP,
12.023175/GI,ES SALAO DE CADAQUÉS,Girona/CADAQUES,PP,,,
15.008377/L,FORMATGERIA EL MIRACLE SCCL,Lleida/RINER,PP,,,
40.066007/B,VAMOS A COMER SL,Barcelona/VILADECANS,CS,,,
40.066028/B,GEMÜSERING GASTRONOMIA SL,Barcelona/BARCELONA,CS,,,
12.023191/B,ROOFTOP SMOKEHOUSE SL,Barcelona/BARCELONA,PP,,,
10.026734/B,ROOFTOP SMOKEHOUSE SL,Barcelona/BARCELONA,PP,,MP,
26.018495/L,CASA LLORENÇ SCP,Lleida/SARROCA DE BELLERA,PP,,MP,
10.026735/B,INCAR FOODS COMPANY SL,Barcelona/RODA DE TER,"CS, RW",,,
12.023192/T,ROSET SUCCESSORS SL,Tarragona/DELTEBRE,"PP, FFP",,,
40.066114/T,CARNIQUES PALAU SL,Tarragona/VILA-SECA,CS,,,
40.066166/B,LA FIRETA SCP,Barcelona/BARCELONA,CS,,,
14.003390/L,SAT 5749 CODORNICES URGELL,Lleida/ARTESA DE LLEIDA,"CS, EPC",,,
26.018544/L,"TORRENT PUIG, JOSEP",Lleida/VILA-SANA,PP,,MP,
40.066242/T,FRIGORIFICOS LLUIS SA,Tarragona/TARRAGONA,CS,,,
15.008390/B,GRANJA POU VILA SL,Barcelona/LLIÇA D'AMUNT,"RW, PP",,,
12.023217/GI,RURAMBIT SL,Girona/PRESES (LES),PP,,,
40.066326/L,AUTOSERVICIO REIG SL,Lleida/OLIANA,CS,,,
10.026762/T,PO DE GARI SA,Tarragona/VALLS,CS,,,
12.023237/B,ALVAREZ CONSERVAS Y AHUMADOS SL,Barcelona/PREMIA DE MAR,PP,,,
12.023238/B,BARCELONA SNAIL AFFAIRS SL,Barcelona/VILAFRANCA DEL PENEDES,PP,,SN,
26.018594/B,FOOD FACTORIA GRUPO GRM SL,Barcelona/CERVELLO,PP,,MP,
40.066475/B,"AHUNNA OSUJI, CECILIA",Barcelona/PAPIOL (EL),CS,,,
12.023247/B,FIDEMUS SL,Barcelona/ARENYS DE MAR,FFP,,,
14.003394/GI,"PLANADECURSACH CODINA, AGUSTÍ",Girona/RIUDAURA,EPC,,,
40.066642/B,BALART SUBIRANA SL,Barcelona/AMETLLA DEL VALLES (L'),CS,,,
40.066768/L,BAZAR TAOURIRT SL,Lleida/LLEIDA,CS,,,
40.066772/B,FOOD FACTORIA GRUPO GRM SL,Barcelona/CERVELLO,CS,,,
40.066774/L,LA PIEMONTESA FOOD SERVICE SL,Lleida/LLEIDA,"CS, RW",,,
40.066889/B,"CARNÉ CAROLLS, SLU",Barcelona/GARRIGA (LA),CS,,,
10.026829/B,CARNS CUESTAS 2001 SL,Barcelona/CASTELLBISBAL,"CS, CP, MM, MP",,,
40.066890/B,CASA AMETLLER SL,Barcelona/BARCELONA,CS,,,
40.066891/B,FELS & EIS SLU,Barcelona/SANTA COLOMA DE GRAMENET,CS,,,
40.066892/B,"FILIEUX, NOELIA",Barcelona/BARCELONA,CS,,,
40.066895/B,INGREDIENTES ALIMENTARIOS COMEXSA SL,Barcelona/VILASSAR DE DALT,RW,,,
10.026830/B,POSITIVE TRADE SL,Barcelona/BARCELONA,RW,,MP,
14.003404/GI,"SAIS FUNOSAS, JOAN",Girona/SANT FELIU DE GUIXOLS,EPC,,,
12.023295/T,EL ANGULERO DE AGUINAGA SL,Tarragona/DELTEBRE,RW,,,
26.018770/T,"LEAL RAMÍREZ, MARIA DE LA CONCEPCIÓN",Tarragona/VALLS,PP,,MP,
10.026843/GI,NOEL ALIMENTARIA SAU,Girona/SANT JOAN DE LES ABADESSES,"CS, RW, PP",,MP,
40.067179/B,NOVA GAMMA GASTRONOMIA SL,Barcelona/MATARO,CS,,,
15.008429/B,CAMARAS FRIGORIFICAS DECECSA SLU,Barcelona/MONTORNES DEL VALLES,CS,,,
15.008427/B,FORMATGERIA CAL MUSIC SL,Barcelona/NAVAS,PP,,,
10.026867/B,COPOCUINA SL,Barcelona/RIPOLLET,"CP, PP",,MP,
40.067229/T,CORPORACION ALIMENTARIA GUISSONA SA,Tarragona/REUS,CS,,,
10.026869/B,"RAWAS RAWAS, JORDI M",Barcelona/SANT PERE DE RIBES,PP,,ST,
14.003408/T,"JIMÉNEZ JIMÉNEZ, FERNANDO",Tarragona/AIGUAMURCIA,EPC,,,
40.067409/B,A. PONT Y CIA. SA,Barcelona/BADALONA,CS,,,
40.067435/B,LOS SANTOS ESENCIA IBERICA SLU,Barcelona/CANET DE MAR,CS,,,
10.026896/B,LOS SANTOS ESENCIA IBERICA SLU,Barcelona/CANET DE MAR,"RW, PP",,MP,
12.023366/B,MARISCOS PAUCRISMAR SL,Barcelona/BARCELONA,"WM, FFP",,,
40.067706/B,"GOMIS NADAL, PERE",Barcelona/ALELLA,CS,,,
40.067708/B,INDUSTRIAS CARNICAS BLANCAFORT SA,Barcelona/GRANOLLERS,CS,,,
40.067712/GI,GENERAL MARKETS FOOD IBERICA SAU,Girona/LLORET DE MAR,"CS, RW",,,
40.067714/B,SAGIPIS SL,Barcelona/OLERDOLA,CS,,,
40.067780/B,"DE MARTINO, ALFONSO",Barcelona/BARCELONA,CS,,,
40.067806/B,HERSANZ SCP,Barcelona/BARCELONA,"CS, RW",,,
10.026921/B,T.E.S. TAT HELAL FOOD SL,Barcelona/SANT JOAN DESPI,CP,,,
12.023382/B,BONGOA IBERICA 57 SL,Barcelona/SANT CUGAT DEL VALLES,"CS, PP, FFP",,,
26.018952/B,BONGOA IBERICA 57 SL,Barcelona/SANT CUGAT DEL VALLES,PP,,MP,
10.026922/B,CARNES SARRETA SL,Barcelona/CORNELLA DE LLOBREGAT,"CP, MM, MP, PP",,MP,
40.067873/B,CARNES SARRETA SL,Barcelona/CORNELLA DE LLOBREGAT,CS,,,
40.067874/GI,FRILLEMENA SA,Girona/SANT GREGORI,CS,,,
16.005029/GI,LIOFILIZADOS GIRONA SL,Girona/RIUDELLOTS DE LA SELVA,PP,,,
10.026923/B,VIÑALS SOLER SL,Barcelona/ARGENTONA,"CS, SH, CP, MM, MP","C, O",,
26.019015/B,EMPAWORLD SLU,Barcelona/SANT BOI DE LLOBREGAT,PP,,MP,
40.068073/L,FAST FOOD BARNA 777 SL,Lleida/LLEIDA,CS,,,
12.023404/T,FIROFRANCH SL,Tarragona/SANT CARLES DE LA RAPITA,"RW, DC, PC",,,
40.068075/B,LA CUINA DE LA IAIA SL,Barcelona/ARGENTONA,CS,,,
40.068076/B,MERCAESTALVI SL,Barcelona/SANT JOAN DESPI,CS,,,
40.068077/B,"ROS RODRIGUEZ, ERNEST",Barcelona/SANT POL DE MAR,CS,,,
10.026957/GI,CARNS DE PROXIMITAT SL,Girona/CASSA DE LA SELVA,"CP, MM, MP",,,
26.019025/B,"CUEVAS JIMENEZ, ADRIAN",Barcelona/BARBERA DEL VALLES,PP,,MP,
40.068100/GI,EMBOTITS VILANOVA SL,Girona/TORTELLA,CS,,,
10.026958/B,PIZZERIA 1900 SL,Barcelona/CANOVES I SAMALUS,"CS, RW, MM, MP, PP",,MP,
26.019026/B,PIZZERIA 1900 SL,Barcelona/CANOVES I SAMALUS,PP,,MP,
40.068104/B,PIZZERIA 1900 SL,Barcelona/CANOVES I SAMALUS,CS,,,
12.023410/GI,TEJEDOR MARISC I PEIX SL,Girona/PALAMOS,FFP,,,
40.068279/B,AMAZON SPAIN FULFILLMENT SLU,Barcelona/BARCELONA,CS,,,
12.023432/GI,CAN MASO - COMERCIAL DE ALIMENTACION SL,Girona/SALT,PP,,,
10.026981/GI,CARNES OLESA SL,Girona/RIUDELLOTS DE LA SELVA,"CP, MM, MP, PP",,MP,
40.068288/B,JAMONES SALA SL,Barcelona/SANT QUIRZE DEL VALLES,CS,,,
14.003425/GI,KOSTERS EMPORDÀ SL,Girona/FORALLAC,EPC,,,
12.023434/B,LA SONRISA DE LA ACEITUNA SL,Barcelona/GELIDA,PP,,,
10.026982/B,XARCUTERIES BOSCH SL,Barcelona/BARCELONA,"CS, MM, MP, PP",,MP,
26.019104/B,XARCUTERIES BOSCH SL,Barcelona/BARCELONA,PP,,MP,
40.068362/T,"SANTACANA FIGUEROLA, ENRIC",Tarragona/VENDRELL (EL),CS,,,
40.068366/GI,MELSERTRANS SL,Girona/AIGUAVIVA,CS,,,
40.068401/B,DECEPAL SA,Barcelona/BARCELONA,CS,,,
26.019136/B,GUZMAN GASTRONOMIA SL,Barcelona/BARCELONA,PP,,MP,
26.019140/L,TERESA CARLES MANUFACTURING SLU,Lleida/BELL-LLOC D'URGELL,PP,,,
15.008470/GI,"BRUSAFERRI, SIMONE",Girona/SANT JOAN DE LES ABADESSES,PP,,,
10.027002/GI,CARNS MIQUEL VILA SL,Girona/GIRONA,"MM, MP, PP",,MP,
26.019161/GI,TECA & XERINOLA SL,Girona/GIRONA,PP,,MP,
14.003430/GI,CAL GRAUET SCP,Girona/GER,EPC,,,
40.068475/T,DENOMINACIONES UVE SL,Tarragona/VANDELLOS I L'HOSPITALET DE L'INFANT,"CS, RW",,,
40.068555/B,LA PISSA DELLO ZIO SL,Barcelona/MATARO,CS,,,
10.027030/GI,"ROCA SOLÀ, JORDI",Girona/VALL D'EN BAS (LA),PP,,MP,
14.003435/T,"FERNÁNDEZ CASTAÑO, MIGUEL ÁNGEL",Tarragona/MORELL (EL),EPC,,,
10.027045/B,LA SELECTA CONTRIBUCIONS GASTRONOMIQUES SL,Barcelona/MANLLEU,CP,,,
15.008481/GI,"FONOLLÀ ARAUJO, PAULA",Girona/PRESES (LES),PP,,,
15.008482/B,MONCUSSI ICE CREAM SL,Barcelona/LLIÇA D'AMUNT,PP,,,
26.019298/L,ASSOCIACIÓ ALBA,Lleida/TARREGA,PP,,MP,
40.069005/B,CORPORACION ALIMENTARIA GUISSONA SA,Barcelona/MANRESA,CS,,,
40.069006/B,DISTRIBUCIONS GERMANS CEACERO SL,Barcelona/MONTCADA I REIXAC,CS,,,
15.008485/GI,FAUSTINA DE SOLA MORALES CAPDEVILA SL,Girona/SANT FERRIOL,PP,,,
26.019299/B,FOTAWA ALIMENTACION SL,Barcelona/BARCELONA,PP,,MP,
14.003441/T,GRANJA GIBERT SA,Tarragona/CAMBRILS,LEP,,,
40.069010/B,NATURAL FRUITS 3010 SL,Barcelona/BARCELONA,CS,,,
40.069012/L,VILODI-FRUIT SL,Lleida/TARREGA,CS,,,
10.027070/B,BIOIBERICA SAU,Barcelona/PALAFOLLS,PP,,,
40.069080/B,ECOGRUP ECOLÒGICA SL,Barcelona/CANOVES I SAMALUS,CS,,,
26.019323/B,HELIKE FOODS SL,Barcelona/BARCELONA,PP,,MP,
26.019325/T,RESIDÈNCIA TERCERA EDAT L'ONADA SL,Tarragona/AMETLLA DE MAR (L'),PP,,MP,
