Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
15.07413/AV,AGROSENO S.L.,Ávila/PALACIOS RUBIOS,PP,,,
40.29036/P,"DISDEPA 2010, S.L.",Palencia/PALENCIA,CS,,,
10.23705/SG,"CONTODO, S.L.",Segovia/CUELLAR,PP,,MP,
40.29119/BU,UNION DETALLISTAS ESPAÑOLES SOCIEDAD COOPERATIVA UNIDE,Burgos/BURGUETA,"CS, RW",,,
40.29120/BU,COMERCIAL ARADUER S.L.,Burgos/ARANDA DE DUERO,CS,,,
10.23722/LE,VICENTE BERERIDE CORULLON,León/TORAL DE LOS VADOS,"CP, MM, MP, PP",,"BL, MP",
15.07428/P,EVA MARIA MARCOS TARTILAN,Palencia/FUENTES DE NAVA,PP,,,
40.29196/LE,"PALCARSA, S.L.",León/SAN JUSTO DE LA VEGA,RW,,,
40.29197/LE,"MANOLO GARCIA EMBUTIDOS DE CALIDAD, S.L.",León/VILLAMAÑAN,CS,,,
10.23768/BU,ALFREDO ALONSO MARTINEZ,Burgos/LERMA,PP,,MP,
15.07446/SA,"QUESOS NAVAS,S.L.",Salamanca/PEÑARANDA DE BRACAMONTE,PP,,,
14.02830/AV,"GRANJA MONTE ENCINAR, S.L.",Ávila/BARRACO (EL),EPC,,,
40.29383/SO,"EXCLUSIVAS OMEÑACA, S.L.",Soria/SORIA,CS,,,
40.29384/AV,"SERVIDONA, S.L.",Ávila/BRIEVA-VICOLOZANO,CS,,,
40.29403/SO,JESUS ANGEL LAFUENTE ARCHE,Soria/SORIA,CS,,,
10.23797/SA,SALCAT-2000 S.L.,Salamanca/GUIJUELO,,,,
14.02834/VA,"CASA COLEGIO MAYOR MENENDEZ PELAYO PROVINCIA DE ESPAÑA, COMPAÑIA DE JESUS",Valladolid/VALLADOLID,EPC,,,
26.12458/P,"CONSERVAS Y ELABORADOS SILVERSET, S.L.",Palencia/ARENILLAS DE SAN PELAYO,PP,,MP,
40.29511/AV,AVES CANDELEDA C.B.,Ávila/CANDELEDA,CS,,,
40.29575/SA,SERVIDONA S.L.,Salamanca/BEJAR,CS,,,
10.23845/LE,"CARNICAS CARLU, S.L.",León/RIBASECA,"CS, CP, MM, MP, PP",,MP,
40.29770/LE,"REINO DE LEON EXCLUSIVAS Y DISTRIBUCIONES, C.B.",León/SAN PEDRO DE LAS DUEÑAS,CS,,,
10.23877/BU,ELACAM PRODUCTOS ELABORADOS DEL CAMPO S.L.,Burgos/HOYALES DE ROA,"SH, CP",A,,
10.23880/BU,INDUSTRIAS CARNICAS LOPE S.L.,Burgos/BURGOS,"CS, RW, CP, MM, MP",,,
15.07518/SA,MARIA DEL PILAR SANTOS GOMEZ,Salamanca/SANTIBAÑEZ DE LA SIERRA,PP,,,
40.30034/LE,"VALDELLAN, S. A.",León/SANTA MARIA DEL MONTE DE CEA,RW,,,
10.23899/SG,ALIMENTACION SANZ VEGAS S.L.,Segovia/CASLA,PP,,MP,
40.30082/P,"EXCLUSIVA EPI TV, S.L.",Palencia/VILLALOBON,CS,,,
10.23906/BU,"LA MAJADA DE BARCINA DE LOS MONTES, S.C.",Burgos/BARCINA DE LOS MONTES,CS,,,
40.30151/ZA,ENABOY CASTILLA S.L.,Zamora/BENAVENTE,CS,,,
40.30152/SA,DISHERGON HOSTELERIA Y ALIMENTACION S.L.,Salamanca/VILLARES DE LA REINA,CS,,,
40.30154/VA,JUSTINO GUTIERREZ S.L.,Valladolid/LAGUNA DE DUERO,CS,,,
40.30163/SA,"ALMACEN FRIGORIFICO SALVA, S.L.",Salamanca/CARBAJOSA DE LA SAGRADA,CS,,,
40.30166/LE,"EUROQUES, S.L.",León/RIBASECA,"CS, RW",,,
40.30389/LE,"LA BANDERA CARNES SELECTAS, S.L.",León/LEON,"CS, RW",,,
10.23926/ZA,JOSE MANUEL CACHON SOBEJANO,Zamora/SANTA CRISTINA DE LA POLVOROSA,PP,,MP,
15.07500/LE,C.B. LA BRAÑA,León/PALACIOS DEL SIL,PP,,,
12.20012/BU,LANGUS SEAFOOD S.L.,Burgos/BURGOS,"PP, FFP",,,
15.07503/AV,DIAZ COLORADO S.C.,Ávila/NAVAS DEL MARQUES (LAS),PP,,,
10.23958/LE,INDUSTRIAS CARNICAS VICENTE E HIJAS S.L.,León/TORAL DE LOS VADOS,"CP, MM, MP, PP",,MP,
40.30860/SA,GRUPO EL ARBOL DISTRIBUCION Y SUPERMERCADOS S.A.,Salamanca/DOÑINOS DE SALAMANCA,CS,,,
40.30889/ZA,ALMAZARA LOS VIVALES S.L.,Zamora/SANZOLES,CS,,,
40.31439/VA,"CASADO RODRIGUEZ, ANDRES ANGEL",Valladolid/MEDINA DEL CAMPO,CS,,,
40.31446/SA,"HERNANDEZ GONZALEZ, DAVID",Salamanca/SANTIBAÑEZ DE BEJAR,CS,,,
10.23995/SA,"AURELIO CARRERO, S.L.",Salamanca/SALAMANCA,"CS, RW, WM",,,
15.07520/VA,GRANJA CANTAGRULLAS. S.L.,Valladolid/RAMIRO,PP,,,
15.07529/LE,DANIEL GONZALEZ GONZALEZ,León/QUINTANILLA DE SOLLAMAS,"CS, PP",,,
15.07536/VA,"HEREDEROS DE RIVERA ROMAN, S.L.",Valladolid/PESQUERA DE DUERO,PP,,,
10.24071/AV,COMERCIALIZADORA DE VACUNO SELECTO AVILEÑO NEGRO IBERICO S.C.L.,Ávila/AVILA,"CP, MM, MP",,,
10.24073/SA,"DE LUIS CALAMA, ANTONIO EMILIANO",Salamanca/MOGARRAZ,PP,,MP,
10.24084/BU,"PARADILLA 143, S.L.U.",Burgos/PARDILLA,PP,,MP,
15.07549/AV,"ENCABO NIEVA, EUGENIO",Ávila/NAVANDRINAL,PP,,,
40.33511/SG,MESENOR SOCIEDAD COOPERATIVA LIMITADA,Segovia/CARBONERO EL MAYOR,CS,,,
40.33518/VA,VINOS DE ALTA EXPRESION S.L.,Valladolid/VALLADOLID,CS,,,
15.07551/LE,"MANCEBO DEL AMO, JOSE MANUEL",León/VILLAQUILAMBRE,PP,,,
12.20242/SA,"VALLE SANCHEZ, FELIX OMAR",Salamanca/BEJAR,CS,,,
40.34206/VA,"ABASTOS CASTELLANOS, S.L.",Valladolid/SANTOVENIA DE PISUERGA,CS,,,
40.34207/VA,FRIGORIFICOS SALAMANCA S.L.,Valladolid/VALLADOLID,"CS, RW",,,
40.34208/VA,ALIMENTOS EL ARCO S.A.,Valladolid/PINAR DE ANTEQUERA,RW,,,
40.34215/SA,DELICATESSEN J.J. SALAMANCA S.L.,Salamanca/VILLARES DE LA REINA,CS,,,
12.20260/BU,"DAMPEIX 2011,, S. L.",Burgos/BURGOS,PP,,,
12.20261/BU,"CENTRAL BURGALESA DE PESCADOS, S.L.",Burgos/BURGOS,PP,,,
10.24164/BU,"CARNICAS CHICO, S.L.",Burgos/ARANDA DE DUERO,"CS, RW, CP, MM, MP",,MP,
40.34871/LE,"SETAS FRUTOBOS, S.L.U.",León/TORAL DE LOS GUZMANES,CS,,,
15.07564/ZA,"CAPRINO DEL ESLA, S.L.",Zamora/PALACIOS DEL PAN,PP,,,
10.24192/SA,"IBERLINARES, S.L.",Salamanca/LINARES DE RIOFRIO,"CS, CP, MM, MP, PP",,MP,
15.007579/ZA,"DE VEGA POSADA, PEDRO",Zamora/TAPIOLES,PP,,,
10.024240/SA,CARNICAS JOSE Y CASILLAS S.L.,Salamanca/GUIJUELO,CP,,,
12.020358/VA,ALBAOLID 2009 S.L.,Valladolid/VALLADOLID,"CS, RW, PP",,,
12.020376/VA,"GAMBANATURAL DE ESPAÑA, S. L.",Valladolid/MEDINA DEL CAMPO,"RW, PP",,,
10.024264/VA,"CARNICAS DE LUGUILLAS, S.L.",Valladolid/MOJADOS,"MM, MP, PP",,MP,
10.024265/BU,"MONZON RASERO, RAMON",Burgos/VILLALBA DE DUERO,SH,A,,
14.002876/AV,"RODRIGUEZ GARCIA, PILAR",Ávila/MAELLO,EPC,,,
12.020399/P,COMUNIDAD DE PROPIETARIOS C/ EXTREMADURA 13,Palencia/PALENCIA,WM,,,
12.020402/P,"CABO VIRGENES ESPAÑA, S.L.U.",Palencia/PALENCIA,"CS, PP",,,
14.002878/ZA,"CASARES GONZALEZ, MARIA DEL CANTO",Zamora/TORO,EPC,,,
40.037080/BU,"T2 BURGOS, S.L.",Burgos/VILLAGONZALO PEDERNALES,CS,,,
40.037083/LE,"TRANSPORTES ALCANA LEON, S.L.",León/ONZONILLA,CS,,,
10.024312/LE,JORGE ROJO GONZALEZ,León/VECILLA DE CURUEÑO (LA),PP,,MP,
10.024315/SA,"DISCARGUI, S.L.",Salamanca/GUIJUELO,RW,,,
40.037367/ZA,"DISTRIBUCIONES GARCIA FERRERO 2011, S.L.",Zamora/ZAMORA,CS,,,
15.007618/BU,MARIA NIEVES ORTIZ FERNANDEZ,Burgos/ESPINOSA DE LOS MONTEROS,PP,,,
10.024345/SA,"MANUEL ANGEL RODRIGUEZ, S.C.",Salamanca/CAMPILLO DE SALVATIERRA,PP,,MP,
10.024382/LE,CARNICAS Y EMBUTIDOS GOYO GARCIA S.L.,León/SAN ROMAN DE LA VEGA,PP,,MP,
15.007638/VA,"QUESERIAS ENTREPINARES, S.A.U.",Valladolid/VALLADOLID,"CS, RW, PP",,,
40.038547/ZA,ABACERIA DEL MONASTERIO S.L.,Zamora/BENAVENTE,CS,,,
26.013523/SA,ROVALSA INDUSTRIA ALIMENTARIA S.L.,Salamanca/VALDECARROS,PP,,MP,
40.038827/BU,DAMPEIX 2011 S.L.,Burgos/BURGOS,CS,,,
10.024400/SA,"ILANJA, S.L.",Salamanca/GUIJUELO,PP,,MP,
40.039045/VA,"FRIGORIFICOS ALVAREDO, S.L.",Valladolid/VALLADOLID,CS,,,
40.039046/ZA,"SERVIDONA, S.L.",Zamora/ZAMORA,CS,,,
40.039047/BU,"GAMBASTAR, S.L.",Burgos/VALDORROS,RW,,,
40.039048/VA,"CONGELADOS MIGUEL, S.A.",Valladolid/VALLADOLID,CS,,,
40.039049/SG,"SEMARK AC GROUP, S.A.",Segovia/HONTORIA,CS,,,
40.039895/AV,"VIANDAS CASTELLANAS, S.L.",Ávila/SOLANA DE RIOALMAR,CS,,,
10.024432/SG,"CASTRO RODRIGUEZ E HIJOS, S.L.",Segovia/CANTIMPALOS,PP,,MP,
10.024443/SA,"ALMACENES BENITO GARCIA, S.A.",Salamanca/GUIJUELO,PP,,MP,
40.040249/AV,"MIGUEL ANGEL JIMENEZ SANCHIDRIAN, C.B.",Ávila/AVILA,CS,,,
40.040358/AV,"CONGELADOS GARGA ABULENSES, S.L.",Ávila/COLILLA (LA),CS,,,
40.040455/VA,"GADISA RETAIL, S.L.",Valladolid/MEDINA DEL CAMPO,CS,,,
40.040457/P,"PRECOPAL, S.L.",Palencia/PALENCIA,CS,,,
5.000003/VA,INSTITUTO TECNOLOGICO AGRARIO DE CASTILLA Y LEON,Valladolid/VALLADOLID,PP,,,
10.024476/SA,"RAZAPORK, S.L.",Salamanca/SALAMANCA,CS,,,
12.020636/ZA,"PROXIMAR, S.L.",Zamora/BENAVENTE,CS,,,
40.040649/SA,ASOCIACION BANCO DE ALIMENTOS DE SALAMANCA,Salamanca/SALAMANCA,CS,,,
14.002915/BU,"SANTA ROSALIA GOURMET, S.L.",Burgos/VIZMALO,EPC,,,
40.041332/SG,FELIX SANCHEZ JOAO,Segovia/LASTRILLA (LA),CS,,,
40.041539/VA,"UNIDAD ALIMENTARIA DE VALLADOLID, S.A.",Valladolid/VALLADOLID,WM,,,
40.041541/P,CDAD PROP MERCADO CENTRAL MERCAPASA,Palencia/VILLAMURIEL DE CERRATO,WM,,,
40.041545/AV,"SAGA DISMAGREDOS, S.L.",Ávila/ARENAS DE SAN PEDRO,CS,,,
15.007663/LE,JOSE VIDAL FERNANDEZ BLANCO,León/SAN MIGUEL DE ESCALADA,"RW, PP",,,
10.024505/LE,"GRUPO CANORTE, S.L.",León/CEMBRANOS,"CS, MM, MP, PP",,MP,
10.024517/LE,"CARNICAS CARROBIERZO, S.L.",León/CASTRILLO DE LAS PIEDRAS,"CS, RW, CP, PP",,MP,
40.041763/SA,"PRODUCTOS CONGELADOS JOSE LUIS, S.L.L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.041794/LE,GABRIEL GONZALEZ FERNANDEZ,León/BAÑEZA (LA),"CS, RW",,,
14.002919/VA,JUAN GAY DOMENECH,Valladolid/MEGECES,EPC,,,
10.024528/LE,"JAMONES ANTONIO MARTINEZ, S.L.",León/ASTORGA,PP,,MP,
40.041966/LE,"LOGISTICAS Y SERVICIOS JAÑEZ, S.L.",León/VEGUELLINA DE ORBIGO,CS,,,
40.041969/SA,"EXCLUSIVAS ANGEL FERNANDEZ, S.L.",Salamanca/CARBAJOSA DE LA SAGRADA,CS,,,
40.041973/SO,"COCO GOURMET GASTRONOMIA, S.L.",Soria/SORIA,CS,,,
14.002921/LE,MANUEL CORDERO PEREZ,León/SAN CRISTOBAL DE LA POLANTERA,EPC,,,
14.002923/AV,"GANSO DE LA CORNEJA, S.L.",Ávila/VILLAFRANCA DE LA SIERRA,EPC,,,
40.042234/VA,"ALEMAR SELECCION, S.L.",Valladolid/VALLADOLID,CS,,,
10.024564/SG,JONATHAN ALONSO SALAMANCA,Segovia/RIAZA,PP,,MP,
12.020757/ZA,"PESCADOS ZAMORA, S.L.",Zamora/ZAMORA,CS,,,
15.007685/SO,INMACULADA A. HERRAEZ HURTADO,Soria/SAN PEDRO MANRIQUE,"RW, PP",,,
10.024591/SA,"SUCESORES DE JOSE PEREZ, S.L.",Salamanca/ALARAZ,PP,,MP,
15.007686/SO,"MYKES GOURMET, C.B.",Soria/SORIA,"RW, PP",,,
10.024609/SA,"CARLOS DEMETRIO, S.L.",Salamanca/GUIJUELO,RW,,ST,
40.043129/VA,"EXPLOTACIONES ABADIA, S.A.",Valladolid/MONTEMAYOR DE PILILLA,CS,,,
40.043408/AV,"SELECTOS FRAGOLA, S.L.L.",Ávila/ADRADA (LA),CS,,,
15.007704/AV,"ALIGARMA, S.L.",Ávila/BARRACO (EL),PP,,,
15.007705/P,"QUESERIA ARTESANA SANTA MARIA DE QUINTANAHERNANDO, S.L.",Palencia/SALINAS DE PISUERGA,PP,,,
14.002937/SG,"EL EJIDILLO VIVEROS INTEGRALES, S.L.",Segovia/VALDESIMONTE,EPC,,,
15.007717/LE,ALMUDENA PEREZ DOMINGUEZ,León/MATALOBOS DEL PARAMO,PP,,,
12.020856/VA,"MERCAFISH 2012, S.L.",Valladolid/VALLADOLID,CS,,,
40.044059/BU,"GRUPO DELINCEX, S.L.",Burgos/ARANDA DE DUERO,CS,,,
40.044924/LE,"INDUSTRIAL ZARRACINA, S.A.",León/TROBAJO DEL CAMINO,CS,,,
40.044956/VA,"JUTECA, S.L.",Valladolid/ZARATAN,CS,,,
14.002968/SA,ANGEL LOPEZ MARTIN,Salamanca/VILLAR DE CIERVO,EPC,,,
40.045295/ZA,"PICAPULPO, S.L.",Zamora/SANTOVENIA,CS,,,
10.024812/LE,"DISTRIBUCIONES CARNICAS LAS MEDULILLAS, S.L.U.",León/PONFERRADA,"CS, RW, CP, MM, MP",,MP,
10.024815/AV,MANUEL BLANCO MARTIN,Ávila/BURGOHONDO,"CP, PP",,MP,
26.014314/SG,"LA PESGA 962, S.L.",Segovia/ANGELES DE SAN RAFAEL (LOS),PP,,MP,
40.045951/SA,"MERCADOS CENTRALES DE ABASTECIMIENTO DE SALAMANCA, S.A.",Salamanca/SALAMANCA,WM,,,
40.045973/BU,JESUS VEGANZONES MATE,Burgos/ROA,CS,,,
40.045980/LE,"FABRICA DE EMBUTIDOS EL PINAR, S. L.",León/VILLAOBISPO DE LAS REGUERAS,CS,,,
10.024853/P,"CARNICAS ODRIOZOLA, S.L.",Palencia/PALENCIA,CS,,,
10.024886/BU,"REUSAD EMPRESA DE INSERCION, S.L.",Burgos/BURGOS,PP,,MP,
10.024903/LE,FERNANDO FUERTES FUERTES,León/CARRIZO DE LA RIBERA,PP,,MP,
40.046643/AV,"ALICONFRE, S.L.",Ávila/AVILA,CS,,,
40.046646/VA,"HERMANOS RODRIGUEZ BARBANCHO, S.L.",Valladolid/CISTERNIGA,CS,,,
10.024914/LE,"OVIGAR GANADOS DE LEON, S.L.",León/OTERUELO DE LA VALDONCINA,"SH, CP, PP","C, O",ST,
40.046784/AV,"CARLEST & DANY, S.L.",Ávila/TIÑOSILLOS,CS,,,
10.024931/LE,"EMBUTIDOS ARTESANOS BERCIANOS, S.L.L.",León/TORAL DE MERAYO,PP,,MP,
10.024947/SO,EMBUTIDOS ALVIC S.L.,Soria/AGREDA,"MM, MP, PP",,MP,
40.047197/SA,"PRO DACAR, C.B.",Salamanca/PEÑARANDA DE BRACAMONTE,CS,,,
40.047436/SA,ALBERTO GONZALEZ DIAZ,Salamanca/CARBAJOSA DE LA SAGRADA,CS,,,
10.024991/SG,"JOSE LUIS GANCEDO, S.L.",Segovia/ESPINAR (EL),"CS, RW, PP",,ST,
10.025030/SA,HIGINIO MARTIN CASTRO,Salamanca/ALDEAVIEJA DE TORMES,RW,,MP,
10.025048/SA,JORGE MATIAS FALCONE .,Salamanca/GUIJUELO,RW,,MP,
10.025071/SA,"HERMANOS HERVALEJO, S.L.",Salamanca/VILLAR DE ARGAÑAN,RW,,MP,
40.048490/VA,"COMERCIAL MANZANARES VILLALON, S.A.",Valladolid/VILLALON DE CAMPOS,CS,,,
40.048743/SA,"ACTIVOS GONCA, S.L.",Salamanca/SALAMANCA,CS,,,
14.003049/SA,MYRIAM CABEZAS HERNANDEZ,Salamanca/VILLASRUBIAS,EPC,,,
10.025128/SA,"JAMONES PARRA LOPEZ, S.L.",Salamanca/SAN ESTEBAN DE LA SIERRA,PP,,MP,
26.014853/BU,"USANZA QUINTA GAMA, S.L.",Burgos/QUINTANA MARTIN GALINDEZ,PP,,MP,
40.049258/VA,CONVALFRI S.L.U.,Valladolid/VALLADOLID,CS,,,
10.025167/SG,"COMERCIAL PECUARIA SEGOVIANA, S.L.",Segovia/SANCHONUÑO,"MM, MP, PP",,MP,
14.003061/SA,ASOCIACION BANCO DE ALIMENTOS DE SALAMANCA,Salamanca/SALAMANCA,EPC,,,
10.025175/BU,RODRIGO VILLANUEVA ARCEREDILLO,Burgos/BURGOS,"MM, MP, PP",,MP,
12.021499/VA,"SERVICIOS LOGISTICOS SERGIVAN, S.L.",Valladolid/SANTOVENIA DE PISUERGA,"CS, FFP",,,
40.050081/VA,"SEMARK AC. GROUP, S.A.",Valladolid/VALLADOLID,CS,,,
15.007878/SA,JUAN JOSE ANTUNEZ DURAN,Salamanca/MONTEJO,PP,,,
15.007883/VA,"FABRICA DE QUESOS VILLALON DE CAMPOS, S.L.",Valladolid/VILLALON DE CAMPOS,PP,,,
15.007884/SG,ROBERTO ARRANZ ARRANZ,Segovia/NAVAS DE ORO,PP,,,
10.025257/BU,JOSE GREGORIO ALARCIA MONJA,Burgos/PRADOLUENGO,PP,,MP,
14.003080/LE,"PERSI ZAMORANO, S.L.",León/ARDON,EPC,,,
15.007885/LE,"INDUSTRIAS LACTEAS MANZANO, S.A.",León/VALDERAS,PP,,,
40.050554/P,"LUIMAR WINES & SPIRITS, S.L.",Palencia/PALENCIA,CS,,,
10.025269/VA,"AVICOLA DE GALICIA, S.A. UNIPERSONAL",Valladolid/VALLADOLID,CS,,,
10.025280/LE,"CARNICAS BENEVIVERE, S.L.",León/BEMBIBRE,"CP, MM, MP",,,
40.050896/P,EXCLUSIVAS JOSE ALVAREZ S.L.U.,Palencia/PALENCIA,CS,,,
40.050898/SG,"DISSEL ALIMENTACION, S.L.L.",Segovia/ESPINAR (EL),CS,,,
10.025304/SA,"VIANDAS STORES - HACIENDA ZORITA, S.L.",Salamanca/SALAMANCA,"RW, WM",,MP,
10.025312/SG,MARIA ESTHER MUÑOZ VELASCO,Segovia/CUELLAR,PP,,MP,
40.051179/LE,ESTHER RIVERA LOPEZ,León/PONFERRADA,CS,,,
10.025321/SA,MARIO PEREZ RODRIGUEZ,Salamanca/SALAMANCA,"CS, CP, MM, MP",,,
10.025324/LE,"PIZZERIA LA COMPETENCIA LEON III, S.L.",León/VILLAQUILAMBRE,"CS, MM, MP",,,
10.025325/SO,"PRODUCTOS NATURALES Y DE CAZA, S.L.",Soria/SAN ANDRES DE SORIA,"CP, GHE, MM, MP, PP","wU, wG",MP,
14.003109/VA,"MARTIN & GEIJO, S.L.",Valladolid/VALLADOLID,CS,,,
40.051573/LE,"FANDIÑO DISTRIBUIDORA DE CONGELADOS, S.L.",León/LEON,CS,,,
10.025359/VA,MANUEL GUTIERREZ ABLANEDO,Valladolid/QUINTANILLA DEL MOLAR,PP,,ST,
10.025373/SG,"INTEGRACION COMERCIAL VACUNO, S.A.",Segovia/ESPINAR (EL),CS,,,
40.051644/LE,"GASTRO FUSION LEON, S.L.",León/ONZONILLA,CS,,,
40.051907/LE,"SALCE LOGISTICA, S.L.L.",León/SANTOVENIA DE LA VALDONCINA,CS,,,
40.052140/SA,"SAT 9892 VALLEHERMOSO, S.R.L.",Salamanca/CARBAJOSA DE LA SAGRADA,"CS, RW",,,
40.052217/VA,"ERCHUS 2012, S.L.",Valladolid/SANTOVENIA DE PISUERGA,CS,,,
40.052218/P,"JUTECA, S.L.",Palencia/VILLALOBON,CS,,,
40.052219/SA,"CARNICOS Y LACTEOS LAS NIEVES, S.L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.052225/LE,ASOCIACION BANCO DE ALIMENTOS DEL SIL,León/PONFERRADA,CS,,,
40.052226/VA,JUAN CARLOS RODRIGUEZ INGELMO,Valladolid/CISTERNIGA,CS,,,
40.052620/VA,"HIPERMERCADOS Y ECONOMATOS, S.A.U.",Valladolid/ARROYO DE LA ENCOMIENDA,CS,,,
26.015609/LE,"MANGA MARTINEZ, S.L.",León/LEON,PP,,MP,
10.025495/LE,"EMBUTIDOS MANOLO VILLADANGOS DEL PARAMO, S.L.",León/VILLADANGOS DEL PARAMO,PP,,MP,
40.052671/VA,"LUIS CARLOS HERNANDEZ, S.L.",Valladolid/CISTERNIGA,CS,,,
10.025515/SA,"EMBUTIDOS SIEGAVERDE, S.L.",Salamanca/VILLAR DE LA YEGUA,PP,,MP,
10.025525/SA,"LONYPACK GLOBAL, S.A.",Salamanca/SALAMANCA,RW,,MP,
15.007971/LE,FRANCISCO JAVIER BARRERA ALVAREZ,León/ARDON,PP,,,
15.007972/AV,MARIO ESTEBAN CORREAL,Ávila/NAVAS DEL MARQUES (LAS),PP,,,
26.015713/ZA,"SALVADOR BUENO, S.L.",Zamora/MANGANESES DE LA LAMPREANA,PP,,MP,
40.053369/SA,"LONYPACK GLOBAL, S.A.",Salamanca/SALAMANCA,CS,,,
12.021872/VA,"ARIAS CAL, S.L.",Valladolid/VALLADOLID,CS,,,
14.003137/SA,ESTHER ALMARAZ CALAMA,Salamanca/ENDRINAL,EPC,,,
14.003140/SG,ANTONIO LLORENTE APARICIO,Segovia/LOSA (LA),EPC,,,
10.025569/BU,"ARCECARNE, S.L.",Burgos/BURGOS,"MM, MP",,,
14.003143/LE,NOELIA FORTUNATO NIETO,León/BEMBIBRE,EPC,,,
15.008006/ZA,"LACTEOS SAHAGUN, S.L.",Zamora/ZAMORA,PP,,,
40.054122/LE,JOSE ARSENIO DAS FERNANDEZ,León/VALDELAFUENTE,"CS, RW",,,
15.008011/LE,Mª ISABEL MUELAS MERINO,León/MATADEON DE LOS OTEROS,PP,,,
14.003149/AV,LETICIA LOPEZ MARTIN,Ávila/FUENTES DE AÑO,EPC,,,
10.025610/SA,"IBERICOS GARCIA NUÑEZ, S.L.U.",Salamanca/PUEBLA DE SAN MEDEL,RW,,MP,
12.021964/ZA,"GRENOUCERIE, S.L.",Zamora/ZAMORA,"RW, PP",,FL,
10.025635/VA,MARINA FRUTOS DE DIEGO,Valladolid/ALDEA DE SAN MIGUEL,CP,,,
40.054465/VA,VICENTE CALLE OLMOS,Valladolid/VALLADOLID,CS,,,
15.008020/P,"AGROPECUARIA SALDAÑESA TECNIPEC, S.A.",Palencia/MOSLARES DE LA VEGA,PP,,,
12.021982/BU,CONSERVAS Y DISTRIBUCIONES LIXANDER,Burgos/ESPINOSA DE LOS MONTEROS,PP,,,
15.008021/SA,"CARNICAS DE LA MANO, S.L.U.",Salamanca/SALAMANCA,CS,,,
10.025654/SA,"SOUZA TON, S.L.",Salamanca/GUIJUELO,"RW, PP",,MP,
10.025668/BU,"LA ANTIGUA DE GAMONAL, S.L.",Burgos/BURGOS,"CS, MM, MP, PP",,MP,
40.054767/VA,TOMAS DIAZ CUADRADO,Valladolid/VILLANUBLA,CS,,,
10.025683/AV,LUIS JIMENEZ SANCHEZ,Ávila/ADRADA (LA),PP,,MP,
10.025687/SA,"JAMONES Y EMBUTIDOS ENTRESIERRAS, S.L.",Salamanca/GUIJUELO,PP,,MP,
14.003162/ZA,LORENZO MOJENA LOSADA,Zamora/COLINAS DE TRASMONTE,EPC,,,
15.008057/LE,PILAR BLANCO GUTIERREZ,León/JABARES DE LOS OTEROS,PP,,,
10.025735/P,"DISCAREMA, S.L.",Palencia/PALENCIA,"CS, CP, MM, MP, PP",,MP,
14.003171/SG,JOSEFA JANET GONZALEZ MIRANDA,Segovia/MUÑOPEDRO,EPC,,,
10.025739/SA,"DELIDUERO, S.L.",Salamanca/POLIGONO INDUSTRIAL LOS VILLARES,CS,,,
10.025753/SA,"CARLOS REYES E HIJOS, S.L.",Salamanca/ALBA DE TORMES,"CP, MM, MP, PP",,MP,
10.025769/SO,"EMBUTIDOS ARTESANOS COVALEDA, S.L.",Soria/COVALEDA,"MM, MP, PP",,MP,
15.008065/P,LOMBANA C.B.,Palencia/CERVERA DE PISUERGA,PP,,,
14.003183/AV,JOSE LUIS VARAS ALCALDE,Ávila/SAN JUAN DE LA NAVA,EPC,,,
10.025779/LE,"DISTRIBUCIONES CARNICAS GARCIA & CUERVO, S.L.",León/LEON,"CP, MM, MP",,,
10.025783/SO,"CAMPOFRIO FOOD GROUP, S. A.",Soria/OLVEGA,RW,,MP,
40.055938/LE,"CONGELNOVA, S.A.",León/PONFERRADA,CS,,,
40.055939/P,LACTODUERO S.A.,Palencia/BARRIOS DE LA VEGA,CS,,,
15.008072/BU,"QUESERIA ARTESANAL MAITE, S.L.",Burgos/MEDIANAS,PP,,,
10.025791/LE,"CARNICERIA Y EMBUTIDOS MATEO, S.L.",León/SANTA MARINA DEL REY,PP,,MP,
10.025810/SA,"VETEA AGROALIMENTARIA, S.L.",Salamanca/SANTIBAÑEZ DE BEJAR,"RW, PP",,MP,
26.016268/P,DESPIECES Y MANIPULADOS MAVIMAR S.L.,Palencia/SAN CEBRIAN DE CAMPOS,PP,,MP,
40.056271/ZA,"EMBUTIDOS BALLESTEROS, S.L.",Zamora/TORO,CS,,,
10.025840/SA,"EMBUTIDOS Y JAMONES ALTA-SIERRA, S.L.",Salamanca/CAMPILLO DE SALVATIERRA,PP,,MP,
40.056530/ZA,FERNANDO ENRIQUEZ RODRIGUEZ,Zamora/VILLARALBO,CS,,,
40.056543/VA,"RECAROLID, S.L.",Valladolid/VALLADOLID,CS,,,
40.056545/AV,"HERMANOS PERIBAÑEZ, C.B.",Ávila/AVILA,CS,,,
14.003206/ZA,JOSE MARIA BLANCO BLANCO,Zamora/MILLA DE TERA,EPC,,,
14.003209/LE,CESAR CARLOS GUTIERREZ REDONDO,León/RODEROS,EPC,,,
14.003211/SA,REBECA IZQUIERDO GONZALEZ,Salamanca/TEJADO (EL),EPC,,,
15.008112/LE,MARIA LORETO FIGAL MAÑAS,León/BARRILLOS,PP,,,
