Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.15337/O,INDUSTRIAS CARNICAS TINEO SOCIEDAD COOPERATIVA,Asturias/TINEO,"CP, MM, MP, PP",,MP,
10.15340/C,"CARNICERÍA BARREIRO, S.C.","Coruña, A/NOIA","CP, MM, MP, PP",,MP,
10.15344/SA,"INVERSIONES JOFER, S. L.",Salamanca/GUIJUELO,CP,,,
10.15345/A,"MAKRO AUTOSERVICIO MAYORISTA, S.A.",Alicante/Alacant/ALICANTE/ALACANT,"CS, CP",,,
10.15355/GR,AZNAR GALLARDO DAVID,Granada/VERTIENTES (LAS),"CP, MM, MP, PP",,MP,
10.15362/SG,"GRUPO AMARO CORDEROS DE RIAZA, S. L.",Segovia/RIAZA,"CS, CP",,,
10.15386/OR,"CARNICAS DE FECES, S.L.",Ourense/VERIN,"CS, CP, MM, MP, PP",,MP,
10.15416/O,COMERCIALIZADORA SIERENSE DE CARNES SL,Asturias/BERRON (EL),"CS, RW, CP, MM, MP",,MP,
10.15422/SA,"CANPIPORK, S. L.",Salamanca/GUIJUELO,"CS, RW, CP, MM, MP, PP",,MP,
10.15430/L,MAVE 93 SL,Lleida/MOLLERUSSA,"CS, CP, MSM, PP",,ST,
10.15432/B,VILLEGAS JMCR SL,Barcelona/SEVA,"CP, MM, MP, PP",,MP,
10.15437/NA,"MATADERO DE PAMPLONA, S.A.",Navarra/ORKOIEN,"CS, RW, SH, CP, MM, MP, PP","P, B, C, O, S",BL,
10.15480/CR,"CARNE DE MONTE Y GANADERIA, S.L.",Ciudad Real/PUERTOLLANO,"CP, GHE","wL, wA, wU, wG",,
10.15502/CR,"DISTRIBUCIONES CANUTO, C.B.",Ciudad Real/VALDEPEÑAS,"CS, CP",,,
10.15504/CR,"CARNICAS LOS HERMANOS MACELARII, SOCIEDAD LIMITADA",Ciudad Real/ALCAZAR DE SAN JUAN,"CP, MM, MP, PP",,MP,
10.15513/GR,MATADERO Y SALA DE DESPIECE ANTONIO LUIS S.L.,Granada/BAZA,"SH, CP","R, P, B, C, O, S",,
10.15524/TF,"Frimancha Canarias, SLU",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"CS, RW, CP, MM, MP",,,
10.15531/GE,COUBET SL,Girona/OLOT,"CP, MM, MP",,,
10.15549/CC,ENCINAR DE CABEZON S.L.,Cáceres/CACERES,"CP, PP",,MP,
10.15556/SA,"DISJUGA, S. L.U.",Salamanca/VILLARES DE LA REINA,"RW, CP, MM, MP",,,
10.15557/BU,"HERMANOS MASA, S. L.",Burgos/VILLALBILLA DE BURGOS,"CS, RW, CP",,MP,
10.15565/GE,DAMIA CODERCH ESTEBAN SL,Girona/AIGUAVIVA,"CS, CP, MM, MP",,,
10.15568/BA,ALIMENTOS CARNICOS DE EXTREMADURA S.L.,Badajoz/JEREZ DE LOS CABALLEROS,"CP, PP",,"BL, MP",
10.15580/SA,ANA MARIA RAMOS GARCIA,Salamanca/CAMPILLO DE SALVATIERRA,CP,,,
10.15586/TO,"VACUNOS SELECTOS TELLO, S.L.",Toledo/TOLEDO,CP,,,
10.15587/GR,"YEGUAS BOLIVAR, JOSEFA",Granada/MONTILLANA,"CP, PP",,MP,
10.15588/J,CARNICAS SIERRA SUR S.L.,Jaén/ANDUJAR,SH,"P, B, C, O, S",,
10.15592/V,"CARNES VAREA, S.L.",Valencia/València/VALENCIA,"CP, MM, MP, PP",,MP,
10.15602/TO,INDUSTRIAS CÁRNICAS MAFRICENTRO S.A.,Toledo/TOLEDO,"CS, SH","P, B, C, O, S",,
10.15606/SA,CANDIDA GUERRERO JIMENEZ,Salamanca/CESPEDOSA DE TORMES,"CP, PP",,MP,
10.15620/M,"CARTEMA, S.L.",Madrid/LEGANES,CP,,,
10.15625/A,"MAKRO AUTOSERVICIO MAYORISTA, S.A.",Alicante/Alacant/FINESTRAT,"CS, CP",,,
10.15631/TO,"KASTEEL IBEROALIMENTARIA, S.A.",Toledo/CABAÑAS DE LA SAGRA,"CP, MM, MP, PP",,MP,
10.15639/PO,BLANCO DONSION EMILIA,Pontevedra/VILA DE CRUCES,"CP, PP",,MP,
10.15641/BA,INDUSTRIAS CARNICAS DE FIALLO S.L.,Badajoz/DON BENITO,"CS, CP, MM, MP, PP",,MP,
10.15645/TO,"DEL CAMPO A LA PARRILLA, S.L.",Toledo/TOLEDO,"CP, MM, MP, PP",,MP,
10.15651/GU,CARNICAS DRIEBES S.L.,Guadalajara/DRIEBES,"CP, PP",,MP,
10.15671/CO,EMBUTIDOS BUJALANCE S.L.,Córdoba/BUJALANCE,"CP, MM, MP, PP",,MP,
10.15677/BA,FLORENCIO LINARES S.L.,Badajoz/SEGURA DE LEON,"CP, PP",,"BL, MP",
10.15687/H,SANCHEZ ROMERO CARVAJAL JABUGO S.A.,Huelva/JABUGO,"CS, CP, PP",,MP,
10.15690/CC,"CARNICAS POZAS, S.L.",Cáceres/BAÑOS DE MONTEMAYOR,"CP, MM, MP, PP",,MP,
10.15693/TO,"GOMEZ MARIN, S.A.L.",Toledo/SONSECA,"CP, MM, MP, PP",,MP,
10.06214/A,"CARNICAS BERTOMEU, S.L.",Alicante/Alacant/RAFAL,"CP, MM, MP, PP",,MP,
10.15703/CU,"INDUSTRIAS CARNICAS LORIENTE PIQUERAS, S.A.",Cuenca/TARANCON,"RW, CP, MM, MP, PP",,MP,
10.15706/V,"CARNES DOS HERMANAS, S.L.",Valencia/València/CATARROJA,"CS, CP, MM, MP",,,
10.15725/J,LIDIA Y CAZA S.L.,Jaén/BAILEN,"CP, GHE","wU, wG",,
10.15732/M,"CARREÑO BELLO, IVAN",Madrid/MADRID,"CS, CP",,,
10.15758/NA,SOCIEDAD COOPERATIVA DE HOSTELERIA NAVARRA LIMITADA,Navarra/BURLADA/BURLATA,CP,,,
10.15773/VA,"TERNEROS 2000, S. L.",Valladolid/VALLADOLID,"CS, CP, MM, MP",,,
10.15783/M,"BENIGNO RODRIGUEZ GAYO, S.L.",Madrid/RIVAS-VACIAMADRID,"CP, MM, MP",,,
10.15857/NA,"MAKRO AUTOSERVICIO MAYORISTA, S.A.",Navarra/PAMPLONA/IRUÑA,CP,,,
10.15858/TO,"CARNICAS VALAND, S.L.",Toledo/VALMOJADO,CP,,,
10.15901/TO,CÁRNICAS MANJARRÉS S.L.,Toledo/TORRIJOS,"CP, PP",,MP,
10.15903/GR,"GRANADOS GARCIA, JUAN JOSE",Granada/MONTILLANA,"CP, MM, MP, PP",,MP,
10.15909/IB,"PROPICARN, SL",Islas Baleares/SANTA MARIA DEL CAMI,"CS, RW, CP, MM, MP",,MP,
10.15934/CC,JAMONES Y EMBUTIDOS FORILLO S.L.,Cáceres/ALDEANUEVA DEL CAMINO,"CP, MM, MP, PP",,MP,
10.15943/SA,"EMBUTIDOS Y JAMONES EL REBOLLAR, S. L.",Salamanca/PAYO (EL),"CP, PP",,MP,
10.15958/M,"MAKRO AUTOSERVICIO MAYORISTA, S.A.",Madrid/LEGANES,CP,,,
10.15963/MA,GENERAL MARKETS FOOD IBERICA S.A.U.,Málaga/CHURRIANA,"RW, CP, MM, MP",,,
10.15989/IB,"CONGELADOS PINOS MAR, SL",Islas Baleares/BINISSALEM,"CS, CP, MM, MP",,,
10.15991/SA,"ISIDRO GONZALEZ REVILLA, S. L.",Salamanca/FUENTES DE BEJAR,"CP, PP",,MP,
10.15994/J,EMBUTIDOS TORREFRIO S.L.,Jaén/PEAL DE BECERRO,"CP, MM, MP, PP",,MP,
10.16004/MA,CAREMAXA S.L.,Málaga/ALCAUCIN,"CP, MM, MP, PP",,MP,
10.16019/SA,"JAMONES Y EMBUTIDOS PRIETO, S. L.",Salamanca/VITIGUDINO,"CP, PP",,MP,
10.16023/CC,SECADERO DE JAMONES Y EMBUTIDOS EL CRUCE S.L.,Cáceres/TORRECILLAS DE LA TIESA,"SH, CP, PP","P, C, O",MP,
10.16030/LU,"CARNICAS MORENO CAMPO, S.L.",Lugo/RABADE,"CP, MM, MP, PP",,MP,
10.16036/T,ALGUERO MONTESO S.L.,Tarragona/CAMARLES,"CP, MM, MP",,,
10.16058/B,CARNS TORRENT I BONET SL,Barcelona/AMETLLA DEL VALLES (L'),"RW, CP, MM, MP, PP",,MP,
10.16076/CO,PRODUCTOS DE LA CAZA Y DEL CERDO IBERICO EL CANITO S.L.,Córdoba/VILLAVICIOSA DE CORDOBA,"RW, CP, MM, MP, PP",,"BL, MP",
10.16078/SE,CARNES Y PESCADOS HERMANOS ROSSO S.L.,Sevilla/SEVILLA,"CS, RW, CP, MM, MP, PP",,MP,
10.16082/BA,CHACINAS M. CASTILLO S.L.,Badajoz/AZUAGA,"CS, CP, MM, MP, PP",,MP,
10.16089/GE,CARNS TRIAS SL,Girona/BANYOLES,"CP, MM, MP, PP",,MP,
10.16092/C,GALLEGA DE CARNES GARCIA SL,"Coruña, A/MELIDE",CP,,,
10.16103/V,INICIATIVAS COMERCIALES DADYMA S.L.,Valencia/València/TORRENT,"CS, RW, CP, MM, MP",,MP,
10.16142/A,"VEGACARNE MANUEL RODRIGUEZ, S.L.",Alicante/Alacant/ORIHUELA,"CP, MM, MP, PP",,MP,
10.16143/A,"CARNICAS ELEAL, S.L.U.",Alicante/Alacant/ORIHUELA,"CS, CP, MM, MP",,,
10.16164/SA,C. B. CARNICAS NP,Salamanca/FUENTES DE BEJAR,CP,,,
10.16178/GE,CARNS I EMBOTITS JORDI BASSO SL,Girona/GIRONA,"CP, MM, MP, PP",,MP,
10.16181/GE,"VILARRASA VILANOVA, JORDI",Girona/SANT JOAN LES FONTS,"CP, MM, MP, PP",,MP,
10.16186/GR,"CARMONA VARON, ANTONIO",Granada/ESFILIANA,"CP, MM, MP, PP",,"BL, MP",
10.16188/GR,FRIGORIFICOS FRIPELSA S.L.,Granada/CHURRIANA DE LA VEGA,"CS, CP",,,
10.16190/J,"EMBUTIDOS LAS INFANTAS, S.L.",Jaén/INFANTAS (LAS),"CP, MM, MP, PP",,MP,
10.16195/LE,VICTOR JAVIER GONZALEZ VIÑUELA,León/LEON,CP,,,
10.16199/CR,"LOPEZ DE LA OSA RGUEZ.-RABADAN, AQUILINO",Ciudad Real/SOLANA (LA),"CP, PP",,MP,
10.16214/AL,S.COOP.ANDALUZA LOS FILABRES,Almería/LUBRIN,"CS, SH, CP","C, O",,
10.16223/SA,C. B. CARNICERIA SANTA ANA,Salamanca/VITIGUDINO,"CP, PP",,MP,
10.16225/CO,PROMOTORA DE DETALLISTAS DE ALIMENTACION S.A.,Córdoba/CORDOBA,"CS, CP, MM, MP",,,
10.16227/J,"NAVARRO MUNUERA, JOSE",Jaén/CAZORLA,"CP, MM, MP, PP",,MP,
10.16232/SA,"EXPLOTACION AGROPECUARIA VALGRANDE 2004, S.L",Salamanca/MORONTA,"CP, MM, MP, PP",,MP,
10.06636/GI,COOPECARN GIRONA SLU,Girona/QUART,"CS, CP, MM, MP, PP",,MP,
10.16245/V,"CARNES REQUENI OLASO, S.L.",Valencia/València/VALENCIA,"CP, MM, MP, PP",,MP,
10.16253/M,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Madrid/MADRID,"RW, CP, PP",,MP,
10.16256/CC,EXTREMEÑA DE EMBUTIDOS ARTESANOS S.L.,Cáceres/GARROVILLAS DE ALCONETAR,"CP, PP",,MP,
10.16263/NA,ALMAMEAT SL,Navarra/SALINAS DE PAMPLONA,"CS, RW, CP, MM, MP",,,
10.16266/CO,IBERICOS SIERRA DE CORDOBA S.L.,Córdoba/FUENTE OBEJUNA,"CS, CP",,,
10.16267/CO,SOCIEDAD COOPERATIVA ANDALUZA CARNICOS IBERICOS LOS PEDROCHES,Córdoba/AÑORA,"CP, MM, MP, PP",,MP,
10.16270/LO,CERRILLO-FONTECHA S.L.,"Rioja, La/NAVARRETE","RW, CP, MM, MP, PP",,MP,
10.16313/J,"IBAÑEZ ESPINOSA, MARIA DE LOS ANGELES",Jaén/SANTIAGO-PONTONES,"CP, MM, MP, PP",,MP,
10.16318/TO,"HERRERA GUTIERREZ, JOSE LUIS",Toledo/TALAVERA DE LA REINA,"CP, MM, MP, PP",,MP,
10.16329/B,COMPANYIA GENERAL CARNIA SA,Barcelona/BARCELONA,"CS, CP",,,
10.16350/MA,CARNICAS ANDRES JIMENEZ S.L.,Málaga/MARBELLA,"CS, RW, CP, MM, MP",,,
10.16358/B,CARNOVIC SL,Barcelona/VIC,"RW, CP, MM, MP, PP",,MP,
10.16360/GE,"AULINAS GARRIDO, FRANCESC",Girona/VALL DE BIANYA (LA),"CP, PP",,MP,
10.16362/B,TRICARNS 2001 SL,Barcelona/RUBI,"CS, RW, CP, MM, MP, PP",,MP,
10.16364/GE,CARNS SALVA SL,Girona/BORDILS,CP,,,
10.16366/O,MAKRO AUTOSERVICIO MAYORISTA SA,Asturias/SILVOTA,"CS, CP",,,
10.16378/SA,"IBERICOS LUENGO MARTIN, S.L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.16380/SA,"HERMANOS NAVARRO, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.16383/HU,"VIDIBUNUM, S.L",Huesca/BERDUN,"CP, MM, MP, PP",,MP,
10.16404/MU,CARABELL ALIMENTACION S.L.,Murcia/SANTA CRUZ,"CP, PP",,MP,
10.16412/L,ANTONIO TACIES SL,Lleida/TARREGA,"SH, CP","P, B, C, O",,
10.16416/CS,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Castellón/Castelló/VINAROS,"CS, RW, CP",,,
10.16425/TE,"CORP. AGROALIMENTARIA DEL JILOCA, S.A.",Teruel/CALAMOCHA,"CP, MM, MP, PP",,MP,
10.16433/SA,"CARNICAS RENILLA SANCHEZ, S. L.",Salamanca/FUENTE DE SAN ESTEBAN (LA),"CP, MM, MP, PP",,MP,
10.16436/A,"HERMANOS AGUIRRE PASTOR, S.L.",Alicante/Alacant/BENISSA,"CS, RW, CP",,MP,
10.16440/AV,"LA DEHESA DE AREVALO, S.L.",Ávila/AREVALO,"CP, PP",,MP,
10.16446/SS,"JOSE ANTONIO GOYA, S.L.",Gipuzkoa/ANOETA,"CP, MM, MP",,,
10.16461/AL,CARNICAS HUERCALENSES S.L.,Almería/HUERCAL-OVERA,"CP, MM, MP, PP",,MP,
10.16469/J,EMBUTIDOS CANO S.C.,Jaén/MARMOLEJO,"CP, MM, MP, PP",,MP,
10.16497/SE,RAFAEL OLIAS FERNANDEZ S.L.,Sevilla/SEVILLA,"CS, CP, MM, MP",,,
10.16521/SA,"LISARDO CASTRO MARTIN, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.16523/CC,CARNICERIAS QUESADA S.L.,Cáceres/TRUJILLO,"CP, PP",,MP,
10.16538/M,"EL OBRADOR DE HAMBURGUESA NOSTRA, S.L.",Madrid/MADRID,"CP, MM, MP",,,
10.16553/AL,JAMONES Y EMBUTIDOS TORRENTE S.L.,Almería/MARIA,"SH, CP, PP",P,MP,
10.16561/BU,"CARNICAS MINCHAN, S. L.",Burgos/HONTORIA DE VALDEARADOS,SH,"C, O",,
10.16562/TO,"INDUSTRIAS DE ALIMENTACION BOLIVAR, S.L.",Toledo/CASARRUBIOS DEL MONTE,"CS, CP",,,
10.16567/SG,"EMBUTIDOS EL ENEBRAL, S. A.",Segovia/ARENAL (EL),"CP, PP",,MP,
10.16569/V,"JAMONES ESPEJO, S.L.",Valencia/València/VALENCIA,"CS, CP, MM, MP, PP",,MP,
10.16582/B,MAKRO AUTOSERVICIO MAYORISTA SA,Barcelona/BADALONA,CP,,,
10.16608/CO,CHACINAS Y JAMONES IBERICOS DE FUENTE OBEJUNA S.L.,Córdoba/FUENTE OBEJUNA,"CS, CP, PP",,MP,
10.16631/A,"NATURAL LIFE IMPORT, S.L.",Alicante/Alacant/ALICANTE/ALACANT,"CP, MM, MP",,,
10.16633/SA,MARIA JESUS HERNANDEZ PIÑEL,Salamanca/HINOJOSA DE DUERO,"CP, PP",,MP,
10.16662/OR,"CARNICERIAS M. BOO, S.L.",Ourense/SAN CIBRAO DAS VIÑAS,"CS, CP, MM, MP, PP",,MP,
10.16664/GE,FRESC MATI SL,Girona/JONQUERA (LA),"CP, MM, MP, PP",,MP,
10.16680/H,CASH LEPE S.L.,Huelva/LEPE,"CS, RW, CP, MM, MP",,MP,
10.16682/MA,CARNICAS HERMANOS MARTIN S.C.,Málaga/VILLANUEVA DEL TRABUCO,"RW, CP, MM, MP, PP",,MP,
10.16697/SE,EUROCARNICAS NAVARRO S.L.,Sevilla/CASTILLEJA DE LA CUESTA,"CS, CP",,,
10.16715/SA,ENRIQUE BRIZ IGLESIAS,Salamanca/SANTOS (LOS),"CP, PP",,MP,
10.16719/ZA,"EMBUTIDOS VILLAMAYOR DE CAMPOS, S. L.",Zamora/VILLAMAYOR DE CAMPOS,"CP, MM, MP, PP",,MP,
10.16736/MU,"GANADOS RIO SEGURA, S.L.",Murcia/CAÑADAS DE SAN PEDRO,"CS, CP, MM, MP, PP",,MP,
10.16743/B,"SANCHEZ MORALES, JOAN",Barcelona/LLIÇA D'AMUNT,"CP, MM, MP",,,
10.16750/TO,CARNES SALUD 1980 SL.,Toledo/TALAVERA DE LA REINA,"CP, MM, MP, PP",,MP,
10.16756/V,"CARNICAS BENIRREDRA, S.L.",Valencia/València/BENIRREDRA,"CS, CP",,,
10.16777/Z,FRIO LIMPIO DE ARAGON S.L,Zaragoza/ZUERA,"CS, CP",,,
10.16778/MA,S.COOP.ANDALUZA DCOOP,Málaga/CAMPILLOS,"CS, CP, MM, MP, PP",,MP,
10.16779/SE,CARNICAS VECINO S.L.,Sevilla/VISO DEL ALCOR (EL),"CP, MM, MP",,,
10.16787/VA,"CARNICAS QUINTANILLA, S. L.",Valladolid/QUINTANILLA DEL MOLAR,"CS, SH, CP, PP","B, C, O",ST,
10.16799/J,ELABORADOS EL LINCE S.L.,Jaén/ANDUJAR,"RW, CP, MM, MP",,,
10.16804/CA,HERMANOS CORCHERO GONZALEZ S.L.L.,Cádiz/ALCALA DEL VALLE,"CP, PP",,MP,
10.16821/GR,CARNICAS GENIL & OLÉ S.L.,Granada/HUETOR TAJAR,"CS, CP, MM, MP, PP",,MP,
10.16830/L,CANSALADERIES CARNER S.L.,Lleida/LLEIDA,"CP, MM, MP, PP",,MP,
10.16867/SS,"CARNICAS ALEJANDRO GOYA, S.L.",Gipuzkoa/TOLOSA,"RW, CP",,,
10.16894/V,FRESCOS Y ELABORADOS DELISANO S.A.,Valencia/València/CHESTE,"CS, RW, CP, MM, MP, PP",,MP,
10.16838/SA,"MAJEFRISA, S. A.",Salamanca/CIUDAD RODRIGO,"SH, CP","P, B, C, O",,
10.16896/A,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Alicante/Alacant/TORREVIEJA,"CP, MM, MP",,,
10.16900/SA,"CARNICAS Y GANADOS PEDRO GARCIA, S.L.",Salamanca/PEÑARANDA DE BRACAMONTE,"CS, CP",,,
10.16910/PO,FRANCISCO CELESTINO CARBIA MAGARIÑOS,Pontevedra/CUNTIS,"CP, MM, MP, PP",,MP,
10.16912/P,"CARNICAS PALENCIA 2000, S. L.",Palencia/PALENCIA,"CS, CP, MM, MP",,,
10.16923/B,CARNICAS PLACIDO SL,Barcelona/TARADELL,"CP, PP",,MP,
10.16925/B,ECOVIAND DE BRUGAROLAS SL,Barcelona/FRANQUESES DEL VALLES (LES),"CS, CP, MM, MP",,,
10.16927/TF,"DROPALMA, S.L.U.",Santa Cruz de Tenerife/LLANOS DE ARIDANE (LOS),"CS, CP, PP",,MP,
10.00563/PO,FRIGORIFICOS BANDEIRA S.L.,Pontevedra/SILLEDA,"CS, SH, CP, PP",B,ST,
10.16941/NA,"COMERCIAL LEFRAMA, S.L.",Navarra/TUDELA,"CP, MM, MP, PP",,MP,
10.16956/BU,"CARNICAS MINGUEZ, S.L.U.",Burgos/GUMIEL DE IZAN,"CS, CP",,,
10.16957/CO,PRECOCINADOS ALEGRE MANOLO EL GENIO S.L.,Córdoba/VISO (EL),"CP, MM, MP, PP",,MP,
10.16971/CO,JARACARNE S.L.,Córdoba/VILLANUEVA DE CORDOBA,"CP, MM, MP, PP",,MP,
10.16976/MA,CARNICAS HUMILLADERO S.A.,Málaga/HUMILLADERO,CP,,,
10.17021/CO,DISTRIBUIDORA JAROTA DE CARNES S.L.,Córdoba/VILLANUEVA DE CORDOBA,"CS, CP",,,
10.17029/SE,CARNES MIGUEL ANGEL ESCAMEZ S.L.,Sevilla/SANLUCAR LA MAYOR,"RW, CP, MM, MP",,MP,
10.17033/SA,"MATADEROS DEL SUROESTE, S. L.",Salamanca/CABEZA DE BEJAR (LA),CP,,,
10.17039/A,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Alicante/Alacant/ELCHE/ELX,"CS, RW, CP, MM, MP",,,
10.17055/NA,"GRUPO CÁRNICO LOS RONCALESES, SL",Navarra/PERALTA/AZKOIEN,"CP, MM, MP, PP",,MP,
10.17076/V,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Valencia/València/GANDIA,"CP, MM, MP",,,
10.17082/TO,"SERVOCAR, S.A.",Toledo/CASARRUBIOS DEL MONTE,"RW, CP, PP",,MP,
10.17096/AB,"MATADERO INDUSTRIAL DE TOBARRA, S.L.",Albacete/TOBARRA,SH,"P, C, O",,
10.17098/O,PRODUCTOS CARNICOS FLOVAR SL,Asturias/MERES,"CS, CP, MM, MP",,,
10.17101/AL,ARTESANOS DE PULPI S.L.L.,Almería/PULPI,"CS, RW, CP, MM, MP",,MP,
10.17106/SA,"TREBOL SALAMANCA, S. L.",Salamanca/BABILAFUENTE,"CS, RW, CP, MM, MP, PP",,MP,
10.17108/ZA,PEDRO VICENTE TORIO CARRIL,Zamora/ZAMORA,"CS, CP",,,
10.17131/B,SECTOR CARNIC D'OSONA SL,Barcelona/GURB,CP,,,
10.17158/A,"CARNES Y EMBUTIDOS LUAN, S.L.U.",Alicante/Alacant/ORIHUELA,"CP, MM, MP, PP",,MP,
10.17184/B,CARNS B SA,Barcelona/BARCELONA,CP,,,
10.17198/SE,MANJARES SOL S.L.,Sevilla/GINES,"CS, CP",,,
10.17199/VA,"CARNICAS MAHEJO, S. L.",Valladolid/MAYORGA,SH,"C, O",,
10.17203/SE,ROMERO ALVAREZ S.A.,Sevilla/ALANIS,"CP, PP",,MP,
10.17210/CS,"CASTILLO SILVESTRE, ROBERTO",Castellón/Castelló/GAIBIEL,"CS, SH, CP","B, C, O",,
10.17211/GE,GENERAL MARKETS FOOD IBERICA SAU,Girona/BLANES,"CP, MM, MP",,,
10.17218/SE,"SANCHEZ LOPEZ, JOSE MANUEL",Sevilla/VISO DEL ALCOR (EL),"CP, MM, MP, PP",,MP,
10.17237/MA,EL GATO EN LA HORNILLA S.L.,Málaga/MALAGA,"CP, MM, MP, PP",,MP,
10.17241/SE,EXPLOTACIONES CADENAS S.L.,Sevilla/VISO DEL ALCOR (EL),"CP, MM, MP, PP",,MP,
10.17242/SE,"PARIENTE GOMEZ, ANTONIO",Sevilla/PEDRERA,"CP, MM, MP, PP",,MP,
10.17263/CS,"GENERAL MARKETS FOOD SERVICE IBERICA, S.L.U.",Castellón/Castelló/CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,"CS, RW, CP, MM, MP",,,
10.17265/M,"CARNICAS HNOS. CHAPA, S.L.",Madrid/MADRID,"CP, MM, MP",,,
10.17277/GR,CARNICERIA ZACATIN S.L.,Granada/LOJA,"SH, CP, MM, MP, PP","C, O",MP,
10.17291/TF,"Carni Shop, SL",Santa Cruz de Tenerife/ARONA,"RW, CP, MM, MP",,MP,
10.17307/V,"EMBUTIDOS F. MARTINEZ R., S. A.",Valencia/València/CHESTE,"CS, RW, CP, MM, MP, PP",,MP,
10.17325/M,"CÁRNICAS DISTRIBUIDORA TAPA, S.L.",Madrid/MORALEJA DE ENMEDIO,"RW, CP",,MP,
10.17326/SA,CENTRO NACIONAL DE FORMACION DEL ECYL,Salamanca/SALAMANCA,"CS, CP, MM, MP, PP",,MP,
10.17327/SA,JOSE AREVALO GRANDE,Salamanca/FRADES DE LA SIERRA,"CP, PP",,MP,
10.17342/V,"AVESTRUCES EL RINCON, S.L.",Valencia/València/RIBA-ROJA DE TURIA,"CP, MM, MP",,,
10.17359/O,TURALLER SL,Asturias/FELECHOSA,"CS, CP, GHE, MM, MP, PP","wU, wG",MP,
10.17362/BU,"CARNES SELECTAS 2000, S. A.",Burgos/BURGOS,"CS, RW, SH, CP, MM, MP, PP",P,MP,ABP
10.17391/B,TRANSPORTS FRIGORIFICS ESTEVE SL,Barcelona/SEVA,"CS, CP",,,
10.17392/S,FOOD 2000 SL,Cantabria/PEÑACASTILLO,"CP, MM, MP, PP",,MP,
10.17397/SS,"EUROJAM, S.L.",Gipuzkoa/USURBIL,"CP, PP",,MP,
10.17404/PO,"DISTRIBUCIONES CARNICAS LOVAR, S.L.",Pontevedra/RIBADUMIA,"CS, CP, MM, MP, PP",,MP,
10.17435/T,MULET AND HIDALGO SL,Tarragona/TORTOSA,"RW, CP",,MP,
10.17449/SS,AUROLE S.L..,Gipuzkoa/ADUNA,"CP, PP",,MP,
10.17463/Z,"COMERCIAL PRODUCTOS PORCINOS SECUNDARIOS, S.A.",Zaragoza/ZUERA,"RW, CP, PP",,ST,
10.17497/AL,HIJOS DE CATALINA RODRIGUEZ CASTAÑO S.L,Almería/HIJATE (EL),"CP, PP",,MP,
10.17509/TO,"CARNICAS RUJOVI, S.L.",Toledo/LOMINCHAR,"CP, MM, MP, PP",,MP,
10.17514/GE,CARNS BUXEDA SL,Girona/GIRONA,"CS, CP, MM, MP",,,
10.17517/SS,"CARNES VALENTÍN, S.L.",Gipuzkoa/DONOSTIA/SAN SEBASTIAN,"CS, CP",,,
10.17519/CO,NSP ENCOCARNE S.C.A.,Córdoba/PEÑARROYA-PUEBLONUEVO,"CS, SH, CP","P, C, O",,
10.17543/TE,"CARTRYPORC, S.L.",Teruel/TERUEL,"CP, PP",,MP,
10.17552/CC,MEDIAMER GESTIONES S.L.,Cáceres/MIAJADAS,SH,"B, C, O",,
10.17564/V,"MEDITERRANEA DE DELICATESSEN, S.L.",Valencia/València/PALMERA,"CS, CP",,,
10.17568/TO,"PRIETO GONZÁLEZ, JAVIER",Toledo/NOMBELA,SH,"P, C, O",,
10.17570/S,AGROCANTABRIA SOCIEDAD COOPERATIVA,Cantabria/ASTILLERO (EL),"CS, CP, MM, MP",,,
10.17591/VA,CARNICAS SAN MATEO S.A.,Valladolid/VALLADOLID,"CP, MM, MP, PP",,MP,
10.17592/M,"QUIROCARNE, S.L.",Madrid/ALCORCON,"CP, MM, MP",,,
10.17593/M,"EL SOTO, S.A.",Madrid/MADRID,"CS, RW, CP, MM, MP",,MP,
10.17606/SA,"CARNICAS CLAUDINO SANCHEZ, S.L.",Salamanca/GUIJUELO,CP,,,
10.17614/CS,"PRODUCTOS CARNICOS LA PLANA, S.L.",Castellón/Castelló/CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,"CP, MM, MP, PP",,MP,
10.17621/M,SANIMAR S.A.,Madrid/MADRID,"RW, CP, MM, MP",,MP,
10.17624/CA,DISTRIBUCIONES FRAMOHE S.L.U.,Cádiz/JEREZ DE LA FRONTERA,"CS, CP, MM, MP",,,
10.17634/CR,"FERNANDEZ MORENO, VICENTE",Ciudad Real/VALDEPEÑAS,"CP, MM, MP",,,
10.17664/LU,MIGUEL PRESTAMO LOPEZ,Lugo/TRIACASTELA,CP,,,
10.17667/T,MAKRO AUTOSERVICIO MAYORISTA SA,Tarragona/TARRAGONA,CP,,,
