Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
40.23580/MA,CONGELADOS RINCOMAR S.L.,Málaga/RINCON DE LA VICTORIA,CS,,,
40.23598/CA,ESPECIALIDADES JAIMAR S.L.,Cádiz/PUERTO REAL,CS,,,
10.20774/GR,"PEREZ VALLEJO, MANUEL",Granada/BAZA,"CP, MM, MP, PP",,MP,
12.16853/H,ELABORADOS PESQUEROS 2017 S.L.,Huelva/ISLA CRISTINA,"CS, PP, DC, FFP",,,
40.23636/GR,HEREDEROS DE MANUEL TORO S.L.,Granada/HUETOR TAJAR,CS,,,
40.23640/MA,SKI COMERCIAL I S.A,Málaga/MALAGA,CS,,,
40.23646/SE,"CAMERO MORILLO, ANTONIO",Sevilla/AGUADULCE,CS,,,
10.20801/SE,HIDALGO ARGUIJO ANTONIO,Sevilla/CONSTANTINA,"CP, MM, MP, PP",,MP,
40.23680/MA,PICKING MALAGA S.L.,Málaga/MALAGA,CS,,,
10.20807/GR,MOYA CEBOLLA MARIA LUISA,Granada/MARACENA,PP,,MP,
15.06191/CO,MONJAMON S.L.L.,Córdoba/MONTILLA,CS,,,
40.23690/J,UNION DISTRIBUIDORA HERMANOS MARTINEZ RODRIGUEZ S.L.,Jaén/LINARES,CS,,,
10.20813/CO,ALIMENTACION PENINSULAR S.A.,Córdoba/CORDOBA,"CP, MM, MP",,,
15.06195/SE,POSTRES Y LACTEOS MARE NOSTRUM S.L.,Sevilla/CASTILBLANCO DE LOS ARROYOS,"RW, PP",,,
40.23698/CO,DISSA SELECCION S.L.,Córdoba/PRIEGO DE CORDOBA,CS,,,
40.23699/CO,ALIMENTACION PENINSULAR S.A.,Córdoba/CORDOBA,CS,,,
12.16902/MA,MARISCOS RUIZ S.L.,Málaga/MALAGA,CS,,,
40.23710/MA,ALIMENTACION PENINSULAR S.A.,Málaga/MALAGA,CS,,,
40.23719/SE,VENTAS Y PLATAFORMAS DEL ALJARAFE S.L.,Sevilla/UMBRETE,CS,,,
40.23726/CO,HERNANDEZ HARO RICARDO,Córdoba/CORDOBA,WM,,,
12.16926/SE,CATERING ALVANARRO S.L.,Sevilla/ALCALA DE GUADAIRA,"RW, PP, FFP",,,
12.16934/H,RICARDO FUENTES E HIJOS-CADIZ S.A.U.,Huelva/HUELVA,"PP, FFP",,,
14.02597/CO,ECOMARDOM S.L.,Córdoba/MONTILLA,EPC,,,
15.06212/SE,PICOTEOS 2015 S.L.,Sevilla/SAN JOSE DE LA RINCONADA,CS,,,
40.23760/CO,LENG-D'OR S.A.,Córdoba/CORDOBA,CS,,,
40.23762/MA,ATLANTA RESTAURACION TEMATICA S.L.,Málaga/MALAGA,CS,,,
10.20854/GR,JAMONZAR S.L.,Granada/DURCAL,"CP, PP",,MP,
10.20855/CA,S.COOP.ANDALUZA SABORES DE PATERNA,Cádiz/PATERNA DE RIVERA,"MM, MP, PP",,MP,
10.20856/MA,MEDINA GARCIA ANTONIO,Málaga/BENAOJAN,CS,,,
10.20857/J,"MEDINA ARCO, AMALIA",Jaén/NAVAS DE TOLOSA,"RW, PP",,MP,
10.20858/CA,EMBUTIDOS GAZULES S.L.,Cádiz/ALCALA DE LOS GAZULES,"MM, MP, PP",,MP,
12.16936/H,PESCADOS Y MARISCOS MAKROSUR S.L.U.,Huelva/LEPE,"CS, PP, DC, FFP",,,
40.23775/MA,ALIMENTOS CARNICOS ANDALUCES S.L.,Málaga/MALAGA,CS,,,
40.23776/H,HERMANOS CASTAÑO FERNANDEZ S.L.,Huelva/HUELVA,CS,,,
40.23777/MA,"MARTIN NARANJO, JUAN CARLOS",Málaga/ALORA,CS,,,
40.23779/MA,SOCIEDAD COOPERATIVA ANDALUZA RIMICOL,Málaga/COLMENAR,CS,,,
40.23780/CA,S.COOP.ANDALUZA SABORES DE PATERNA,Cádiz/PATERNA DE RIVERA,CS,,,
10.20866/GR,TREVEDUL S.L.,Granada/BUSQUISTAR,PP,,MP,
40.23781/MA,ANGLO INTERIMPORT S.L.,Málaga/ALHAURIN DE LA TORRE,CS,,,
10.20885/MA,FRIO CARTAMA S.A.,Málaga/CARTAMA,,,,
10.20894/AL,CONCHILLO CASTILLO S.L.,Almería/VELEZ-RUBIO,"RW, MM, MP, PP",,MP,
12.16969/SE,LUQUE PEREZ S.L.,Sevilla/SEVILLA,"RW, PP, FFP",,,
10.20904/GR,PROMOCIONES Y CONTRATAS HERMANOS QUIRANTE S.L.,Granada/BAZA,"CP, MM, MP, PP",,MP,
12.16974/SE,"VALLET NAVARRO, JOSEFA",Sevilla/PEDRERA,PP,,,
15.06236/CA,LOPICOMO S.L.,Cádiz/VILLAMARTIN,PP,,,
40.23873/GR,CASERVEN VENDING S.L.,Granada/PELIGROS,CS,,,
10.20925/SE,DIALCOSAN DISTRIBUCION Y LOGISTICA S.L.,Sevilla/VISO DEL ALCOR (EL),"CS, CP",,,
10.20934/MA,"ARANDA DE LOS SANTOS, JOSE",Málaga/MALAGA,PP,,MP,
12.17010/H,SOCIEDAD COOP. AND. ASOCIACION ARMADORES DE PUNTA EL MORAL,Huelva/AYAMONTE,AH,,,
10.20944/GR,"MERIDA CASTILLA, MANUEL",Granada/OLIVARES,"CP, MM, MP, PP",,MP,
26.09833/H,MARISCOS MB S.L.U.,Huelva/HUELVA,PP,,MP,
40.23953/AL,COLONIALES GONZALEZ S.L.,Almería/VELEZ-RUBIO,CS,,,
15.06252/SE,SANTOS PEREZ JOSE,Sevilla/BURGUILLOS,CS,,,
10.20960/GR,HIJOS DE FRANCISCO JIMENEZ TIENDA S.L.,Granada/BRACANA,"RW, CP, MM, MP, PP",,MP,
40.23985/CO,CONGELADOS DIAZ S.L.,Córdoba/VILLANUEVA DE CORDOBA,CS,,,
40.23991/SE,DISTRIBUCIONES NIETO GALLARDO DE ESTEPA S.L.,Sevilla/ESTEPA,CS,,,
40.23992/SE,CARNICAS ALMANSA S.L.,Sevilla/SEVILLA,CS,,,
40.24029/SE,FLORES FERNANDEZ LUIS,Sevilla/RINCONADA (LA),CS,,,
12.17070/H,RIA DEL CARRERAS-DEPURACION Y COMERCIALIZACION DE MOLUSCOS Y CRUSTACEOS S.L.,Huelva/AYAMONTE,"DC, PC",,,
12.17079/CA,FRICOPUERTO S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),PP,,,
40.24058/CA,FRICOPUERTO S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
10.21010/GR,EMBUTIDOS EL MANAR S.L.,Granada/PADUL,"CP, MM, MP, PP",,MP,
10.21011/GR,"ROMERO MOLINA, CESAR",Granada/HUESCAR,"RW, PP",,MP,
12.17094/AL,S.COOP.ANDALUZA PESCADORES DE CARBONERAS,Almería/CARBONERAS,AH,,,
40.24080/J,"ZAMORA MORENO, ANTONIO",Jaén/ALCAUDETE,CS,,,
26.09885/GR,CONGELADOS ELABORADOS 53 S.L.,Granada/ALBOLOTE,PP,,MP,
40.24092/SE,DIALCOSAN DISTRIBUCION Y LOGISTICA S.L.,Sevilla/VISO DEL ALCOR (EL),CS,,,
12.17117/MA,CA DEL MAR GASTRONOMIA MEDITERRANEA S.A.,Málaga/ANTEQUERA,PP,,,
40.24119/CO,CARNICAZA S.L.,Córdoba/HORNACHUELOS,CS,,,
40.24125/MA,MERCA RONDA S.L.,Málaga/RONDA,CS,,,
40.24126/MA,DISTRIBUCIONES SIGLO VERDE S.L.,Málaga/MALAGA,CS,,,
10.21035/J,C.B. HERMANOS CANALES JIMENEZ,Jaén/VILLACARRILLO,"RW, CP, PP",,MP,
12.17121/MA,FRIGORIFICOS DE ESTEPONA S.L.,Málaga/ESTEPONA,"CS, RW, FFP",,,
14.02610/MA,"RUEDA GUTIERREZ, ANTONIO",Málaga/ALMAYATE ALTO,EPC,,,
40.24131/SE,PEPE VAQUERO S.L.,Sevilla/MARCHENA,CS,,,
40.24134/AL,DISTRINAVAR S.L.,Almería/PULPI,CS,,,
40.24135/MA,GUADALMINA LICORES S.L.,Málaga/MARBELLA,CS,,,
12.17123/J,GARRIDO MOYA ANTONIO,Jaén/TORREDELCAMPO,PP,,,
40.24141/CA,"CUTILLA RUIZ-HENESTROSA, MANUEL",Cádiz/ROTA,CS,,,
10.21042/SE,GARCIA ROCHO JOSE ANTONIO,Sevilla/SAN NICOLAS DEL PUERTO,"CP, MM, MP, PP",,MP,
10.21047/MA,SIERRA BLANCA COSTASOL S.L.,Málaga/MALAGA,"CS, CP",,,
12.17131/MA,SIERRA BLANCA COSTASOL S.L.,Málaga/MALAGA,PP,,,
40.24157/SE,FRICARMO S.L.,Sevilla/CARMONA,"CS, RW",,,
40.24158/MA,SIERRA BLANCA COSTASOL S.L.,Málaga/MALAGA,CS,,,
10.21085/CO,"AMO PARRAGA, MARIA DOLORES",Córdoba/CORDOBA,"MM, MP, PP",,MP,
10.21086/CO,PRECOCINADOS Y ASADOS REYES SANCHEZ S.L.U.,Córdoba/FUENTE PALMERA,"CP, MM, MP, PP",,MP,
40.24237/SE,S.C.A. EL BARCO DISTRIBUIDORA DE CONGELADOS,Sevilla/ALCALA DE GUADAIRA,CS,,,
26.09947/GR,FRIGORIFICOS FRIPELSA S.L.,Granada/CHURRIANA DE LA VEGA,PP,,,
40.24253/J,CONFITERIAS DEL SUR S.L.,Jaén/JAEN,CS,,,
40.24254/GR,ALMACENES ALHAMBRA S.L.,Granada/ATARFE,CS,,,
15.06314/CO,INDUSTRIAS ARTESANAS CASTILLO S.L.,Córdoba/MORILES,PP,,,
40.24298/CO,"ESPEJO CABEZAS, JUAN JOSE",Córdoba/PUENTE GENIL,CS,,,
40.24299/CO,"CASTILLO SIERRA, FRANCISCO JOSE",Córdoba/PUENTE GENIL,CS,,,
12.17209/SE,EL REY DE LA CERVEZA POR LA GRACIA DE DIOS S.L.,Sevilla/SEVILLA,PP,,,
40.24316/MA,GRUPO LKH BEDOYA S.L.,Málaga/MALAGA,CS,,,
40.24318/MA,DISTRIBUCIONES PACO GAMERO S.L.,Málaga/MALAGA,CS,,,
40.24320/SE,"OROZCO SORIA, MANUEL",Sevilla/CABEZAS DE SAN JUAN (LAS),CS,,,
40.24338/AL,"MARTIN SEIRA, FRANCISCO MANUEL",Almería/BERJA,CS,,,
40.24340/CO,"BAENA GONZALEZ, JUAN",Córdoba/MONTORO,CS,,,
40.24363/MA,HIDALGO GARCIA ISIDORO,Málaga/BENAOJAN,CS,,,
40.24370/J,AGRITEZ 1993 S.L.,Jaén/ANDUJAR,CS,,,
40.24372/CA,DITRANS GUERRERO S.L.,Cádiz/OLVERA,CS,,,
40.24373/GR,DIONISIO Y BACO GRANADA S.L.,Granada/CHURRIANA DE LA VEGA,CS,,,
10.21170/J,C.B. CASTILLO DE LAS NAVAS,Jaén/CAROLINA (LA),"RW, PP",,MP,
40.24383/MA,"VALIENTE GARCIA, JUAN ANTONIO",Málaga/ARRIATE,CS,,,
40.24384/GR,HUEVOS CARMONA S.L.,Granada/ALMUÑECAR,"CS, RW",,,
40.24387/SE,NAVIBLANC MG S.L.,Sevilla/ARAHAL,"CS, RW",,,
10.21205/H,SIERRA DE JABUGO S.L.,Huelva/JABUGO,PP,,MP,
40.24435/CO,CONGELADOS DIAZ S.L.,Córdoba/CORDOBA,CS,,,
12.17314/CA,MERCALGECIRAS S.A.,Cádiz/ALGECIRAS,WM,,,
12.17315/H,PESCADOS Y MARISCOS COLORAO S.L.U.,Huelva/ISLA CRISTINA,"DC, FFP",,,
10.21246/GR,CARNICERIA LUIS JAVIER S.L.,Granada/GOJAR,"CS, CP, MM, MP, PP",,MP,
10.21248/CO,GONZALEZ LUCENA ANTONIA,Córdoba/FERNAN-NUÑEZ,"CP, PP",,MP,
15.06380/GR,CARNICAS GENIL & OLÉ S.L.,Granada/HUETOR TAJAR,CS,,,
40.24494/MA,"MORENO ZAMORA, LEONARDO",Málaga/PERIANA,CS,,,
12.17325/H,ARANDANOS DEL SUR S.L.,Huelva/LEPE,"CS, RW, FFP",,,
40.24502/H,ADAME FREEZING DEALERS S.L.,Huelva/BOLLULLOS PAR DEL CONDADO,CS,,,
12.17331/H,PESCADOS J. DELGADO S.L.,Huelva/PUNTA UMBRIA,"CS, PP, DC, FFP",,,
40.24510/CA,DISTRIBUCIONES RASAMI S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.24532/J,"MENDOZA SUAREZ, JUAN ANTONIO",Jaén/VILLACARRILLO,CS,,,
40.24542/MA,VIYOVISA S.L.,Málaga/MALAGA,CS,,,
10.21289/MA,EMBUTIDOS PELAEZ S.L.,Málaga/ARCHIDONA,"CP, MM, MP, PP",,MP,
10.21291/CO,CALENT COCINA S.L.,Córdoba/CORDOBA,"CS, PP",,MP,
12.17351/SE,"REINA PIÑERO, FRANCISCO",Sevilla/CUERVO DE SEVILLA (EL),RW,,SN,
12.17354/H,EXPO-VENT DE PESCA S.L.,Huelva/ISLA CRISTINA,"RW, FFP",,,
10.21305/SE,CARNES Y JAMONES ASADOS AL HORNO CAMPOSUR S.C.,Sevilla/SEVILLA,"RW, PP",,MP,
12.17393/AL,SEJOMAIRYM S.L. - B.C. EL SECRE,Almería/ALMERIA,ZV,,,
12.17399/GR,DISTRIBUCIONES Y ELABORADOS ARTESANALES PUERTO DE MOTRIL S.L.L.,Granada/MOTRIL,"PP, FFP",,,
12.17402/CA,HISPANO FORUM SIGLO XXI S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
12.17405/AL,MARISCOS BARRANCO S.L. - B.C. NUEVO VIRGENCITA,Almería/ALMERIA,ZV,,,
40.24688/J,RODRIGUEZ SANCHEZ Y ESPINOSA CAMARA C.B.,Jaén/TORREDONJIMENO,CS,,,
40.24690/CA,DINO THEO ATLANTIS M.C. S.L.,Cádiz/ALGECIRAS,CS,,,
12.17428/SE,BRISAS DEL ESTRECHO S.L.,Sevilla/DOS HERMANAS,"CS, PP",,,
12.17432/AL,GUMER PESCA S.L.,Almería/ALMERIA,WM,,,
40.24692/CO,ALMACENES MAESTRE S.L.,Córdoba/MONTALBAN DE CORDOBA,CS,,,
40.24693/CO,"CERVANTES LOPEZ, JUAN MANUEL",Córdoba/QUEMADAS (LAS),CS,,,
10.21411/GR,DELICIAS DE TREVELEZ S.L.,Granada/PELIGROS,PP,,MP,
40.24758/CO,"MORENO ESTUDILLO, MANUEL",Córdoba/CORDOBA,CS,,,
12.17467/GR,ELMAR FROZEN FOOD S.L.U.,Granada/GRANADA,"PP, FFP",,,
15.06458/J,"GARRIDO ANGUITA, MOISES",Jaén/FRAILES,"RW, PP",,,
40.24769/SE,DISTRIBUCIONES RAFAEL MENDOZA S.L.,Sevilla/BADOLATOSA,CS,,,
40.24773/CO,ALIBETICA S.L.,Córdoba/FERNAN-NUÑEZ,CS,,,
40.24775/GR,C.B. LEVADURAS ROBLES Y ESPINOSA,Granada/GRANADA,CS,,,
40.24777/MA,NOVA SERRANIA COMARCAL S.L.,Málaga/RONDA,CS,,,
15.06470/H,QUESERIA DOÑA MANUELA S.L.L.,Huelva/ARACENA,"PP, CC",,,
40.24811/CO,DRONAS 2002 S.L.,Córdoba/CORDOBA,CS,,,
10.21441/CO,"MARTIN REPULLO, CARMEN",Córdoba/RUTE,"CS, RW, MM, MP, PP",,MP,
40.24813/CO,FRINOVA 2005 S.L.,Córdoba/ALDEA DE FUENTE CARRETERO,"CS, RW",,,
10.21456/MA,KENZA FOOD S.L.,Málaga/CHURRIANA,CS,,,
40.24841/MA,BELL VALERIE MYRTLE,Málaga/TORREMOLINOS,CS,,,
40.24842/MA,HERMANOS RODRIGUEZ BARBANCHO S.L.,Málaga/MALAGA,CS,,,
40.24843/MA,KENZA FOOD S.L.,Málaga/CHURRIANA,CS,,,
10.21462/GR,MONTE LACHAR S.L.,Granada/LACHAR,PP,,MP,
15.06485/GR,JAMONZAR S.L.,Granada/DURCAL,RW,,,
40.24860/SE,"ESCALONA BURGOS, LUIS",Sevilla/MAIRENA DEL ALCOR,CS,,,
40.24872/CO,GANISER S.L.,Córdoba/CORDOBA,CS,,,
12.17519/H,BALTIMAR S.A. - B.F. COSTA DE HUELVA,Huelva/HUELVA,FV,,,
10.21512/GR,JAMONES DIEGO MARTIN S.L.,Granada/PORTUGOS,PP,,MP,
10.21534/GR,ANTONIO ALVAREZ JAMONES S.L.,Granada/TREVELEZ,"CS, PP",,MP,
10.21535/GR,ANTONIO ALVAREZ JAMONES S.L.,Granada/TREVELEZ,PP,,MP,
10.21536/MA,RONDASAL S.L.,Málaga/ARRIATE,PP,,MP,
15.06510/H,QUESOS DOÑANA S.L.L.,Huelva/BONARES,"RW, PP",,,
12.17567/H,CIGAMBA S.L.,Huelva/AYAMONTE,FFP,,,
10.21548/AL,CORTES CORTES JUAN ANTONIO,Almería/BERJA,"MM, MP, PP",,MP,
12.17581/MA,COFRADIA DE PESCADORES DE FUENGIROLA,Málaga/FUENGIROLA,"DC, AH",,,
10.21555/J,AYUNTAMIENTO DE NOALEJO,Jaén/NOALEJO,SH,"C, O",,
14.02659/SE,SOLIS BARRERA JOSE ANTONIO,Sevilla/GUADAJOZ,EPC,,,
40.25012/SE,SELECTUM VANGUARDIA Y TRADICION S.L.,Sevilla/SEVILLA,CS,,,
40.25019/MA,DISTRIBUIDORA DE LICORES Y BEBIDAS MARBELLA S.A.,Málaga/MALAGA,CS,,,
10.21567/H,"NAVARRO FERNANDEZ, JUAN CARLOS",Huelva/ALAJAR,PP,,MP,
10.21588/H,LA BELLOTA 820 S.L.,Huelva/ALMONTE,PP,,MP,
15.06540/J,"RUIZ MORCILLO, FRANCISCO JAVIER",Jaén/PONTON ALTO,PP,,,
40.25050/MA,"STARR, COLIN LAWRENCE",Málaga/MALAGA,CS,,,
40.25052/GR,"GRANADOS EXTREMERA, JOSE",Granada/MONTEFRIO,CS,,,
12.17654/H,LA ACEITUNA DEL CONDADO S.L.,Huelva/PALMA DEL CONDADO (LA),"CS, PP",,SN,
40.25105/AL,FUNDACION BANCO DE ALIMENTOS DE ALMERIA,Almería/ROQUETAS DE MAR,CS,,,
40.25106/J,VALCARCEL HERMANOS S.L.,Jaén/LINARES,CS,,,
40.25108/SE,HERMANOS RUIZ LEON DESDE 1995 S.L.,Sevilla/GELVES,CS,,,
40.25109/J,DISTRIBUIDORA COMERCIAL DE BEBIDAS PUERTA MAGINA S.L.,Jaén/JODAR,CS,,,
40.25110/MA,COMPAÑIA INTERNACIONAL DE PARQUES Y ATRACCIONES S.A.,Málaga/BENALMADENA,CS,,,
40.25112/CO,COMERCIAL YODEBA S.L.,Córdoba/CARPIO (EL),CS,,,
14.02663/SE,"MURILLO PEÑA, FERNANDO",Sevilla/ARAHAL,EPC,,,
10.21641/AL,JAMONES JUANDES S.L.L.,Almería/MARIA,"CS, PP",,MP,
40.25131/AL,DISBEL LEVANTE S.L.,Almería/ANTAS,CS,,,
40.25143/MA,MOHAMED HADI HAMED,Málaga/MALAGA,CS,,,
40.25204/SE,R2R DISTRIBUCIONES DE COMIDA TEMATICA S.L.,Sevilla/ALCALA DE GUADAIRA,CS,,,
40.25206/MA,TUPROCURADRINKS S.L.,Málaga/ALHAURIN EL GRANDE,CS,,,
10.21701/SE,"DIAZ MARTIN, JOSE",Sevilla/PEDRERA,"RW, CP",,,
12.17730/H,LONJA DE ISLA S.L.,Huelva/ISLA CRISTINA,"DC, AH",,,
40.25237/CO,HISPANOS REUNIDOS S.A.,Córdoba/CORDOBA,CS,,,
12.17745/GR,ARENAS ALIMENTACION S.A.,Granada/GRANADA,"RW, PP, FFP",,,
15.06608/MA,PASTELERIA PALEÑA S.L.,Málaga/MALAGA,"RW, PP",,,
15.06610/MA,LACTOSUR S.L.,Málaga/MALAGA,CS,,,
40.25300/J,"MARIN MUÑOZ, JUAN CARLOS",Jaén/JAEN,CS,,,
10.21729/H,"OLIVEROS PANDO, ESTHER",Huelva/ARACENA,PP,,MP,
12.17778/MA,FERNANDEZ GARRIDO JOSE,Málaga/ESTEPONA,CS,,,
10.21754/MA,LA TIENDA DEL PUEBLO S.L.,Málaga/PIZARRA,"CP, MM, MP, PP",,MP,
40.25343/CO,"VELASCO RODRIGUEZ, ANTONIO JESUS",Córdoba/PUENTE GENIL,CS,,,
12.17814/H,KRUSTAGROUP S.A.U.,Huelva/PALOS DE LA FRONTERA,"CS, PP, FFP",,,
10.21797/GR,"CARNICAS SIERRA DULCE, S.L.",Granada/CULLAR,"RW, MM, MP, PP",,MP,
15.06634/CO,QUESOS GALVEZ S.L.,Córdoba/FERNAN-NUÑEZ,RW,,,
40.25392/MA,DISTRIBUCIONES ARROYO GOMAR S.L.,Málaga/BENALMADENA,CS,,,
40.25393/CO,LOS MANJARES 2007 S.L.,Córdoba/AÑORA,CS,,,
40.25412/CO,MED INTERNATIONAL IMPORTACION-EXPORTACION S.A.,Córdoba/SANTAELLA,CS,,,
12.17873/CA,EL SPIDE PESCADOS Y MARISCOS S.L.,Cádiz/CONIL DE LA FRONTERA,"CS, PP, DC, FFP",,,
12.17879/CA,SAUCEDO SANTOS DIEGO,Cádiz/ALGECIRAS,"CS, WM",,,
12.17881/H,ESTEROS DE CANELA S.A.,Huelva/AYAMONTE,"PP, DC, PC, FFP",,,
12.17889/CA,CONGELADOS PUNTA EUROPA S.L.,Cádiz/ALGECIRAS,WM,,,
40.25443/AL,ALMACENAJE LOGISTICA Y DISTRIBUCION ALMERIENSE S.L.,Almería/VIATOR,CS,,,
40.25445/GR,"GRANADOS EXTREMERA, FRANCISCO",Granada/MONTEFRIO,CS,,,
40.25446/MA,EMBUTIDOS MIGUEL 1998 S.L.,Málaga/ALHAURIN DE LA TORRE,CS,,,
40.25448/MA,DISTRIBUCIONES GUADALIBAR S.L.,Málaga/BENAOJAN,CS,,,
40.25456/J,DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION S.A.,Jaén/JAEN,CS,,,
40.25463/MA,"GOMEZ PEREZ, JOSE",Málaga/ARRIATE,CS,,,
40.25464/CA,"MORENO ESCAMILLA, FRANCISCO",Cádiz/ROTA,CS,,,
40.25465/CA,EL ALMACEN-SABORES S.L.U.,Cádiz/SANLUCAR DE BARRAMEDA,CS,,,
40.25466/J,"TOBARUELA PEREZ, LUIS MANUEL",Jaén/JAEN,CS,,,
10.21855/H,"DELGADO JIMENEZ, ANTONIO",Huelva/CUMBRES MAYORES,PP,,MP,
40.25477/CO,COMERCIAL JIJONA DE CORDOBA S.L.,Córdoba/CORDOBA,CS,,,
12.17912/CA,"CASTRO GUIJO, ANA",Cádiz/SAN FERNANDO,RW,,,
12.17913/CA,PETACA CHICO S.L.,Cádiz/ALGECIRAS,"CS, WM",,,
26.10517/CA,UBAGO GROUP MARE S.L.,Cádiz/LINEA DE LA CONCEPCION (LA),PP,,,
26.10518/CO,FEPAMIC SERVICIOS PARA PERSONAS DEPENDIENTES S.L.,Córdoba/CORDOBA,PP,,MP,
40.25492/SE,FRIGORIFICOS DISHEL S.L.,Sevilla/ESTEPA,CS,,,
40.25501/H,DISTRIBUCIONES FRANCISCO RODRIGUEZ MARQUEZ S.L.,Huelva/ARACENA,CS,,,
40.25548/J,GRUPO MARCELINO FASAMA S.L.,Jaén/TORREPEROGIL,CS,,,
12.17945/AL,"BALLESREROS REDONDO, FRANCISCO JAVIER",Almería/ALMERIA,CS,,,
12.17949/CA,ARIZAPESCA S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),RW,,,
12.17951/H,"PEREZ CARNACEA, JOSE ANTONIO",Huelva/AYAMONTE,"PP, FFP",,,
12.17952/CA,HISPANO FORUM SIGLO XXI S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
12.17953/GR,FRUTAS Y VERDURAS ACCI S.L.U,Granada/GUADIX,CS,,,
15.06686/CA,QUESOS MONTEALVA S.L.L.,Cádiz/JEREZ DE LA FRONTERA,PP,,,
40.25570/J,c.b. FERNANDO Y FRANCISCO FARGAS SORIANO,Jaén/HUELMA,CS,,,
12.17972/CO,PRECOCINADOS Y CONGELADOS HERMANOS POZO S.L.,Córdoba/PUENTE GENIL,PP,,,
40.25583/CA,"PEREZ GARCIA, FRANCISCO",Cádiz/SANLUCAR DE BARRAMEDA,CS,,,
40.25585/SE,AB SERVICIOS SELECTA ESPAÑA S.L.,Sevilla/CAMAS,CS,,,
40.25587/CO,PRECOCINADOS Y CONGELADOS HERMANOS POZO S.L.,Córdoba/PUENTE GENIL,CS,,,
40.25589/SE,BEBIDAS ROQUE S.L.,Sevilla/PILAS,CS,,,
10.21927/GR,C.B. CARNICERIA MARIA,Granada/DURCAL,"CP, MM, MP, PP",,MP,
10.21930/CA,"PEREZ GARCIA, FRANCISCO",Cádiz/SANLUCAR DE BARRAMEDA,"CS, RW, CP, MM, MP",,,
40.25603/GR,DIGARMA S.L.,Granada/ILLORA,CS,,,
10.21942/J,IRUELA CRUZ SERGIO,Jaén/POZO ALCON,"MM, MP, PP",,MP,
12.18009/SE,AFRAMAR S.L.,Sevilla/SEVILLA,PP,,,
10.21944/MA,"MEDINA GUTIERREZ, ANA",Málaga/MALAGA,"MM, MP, PP",,MP,
15.06711/MA,REPOSTERIA PILAR RUIZ S.L.,Málaga/MALAGA,"RW, PP",,,
12.18060/MA,COFRADIA DE PESCADORES DE MARBELLA,Málaga/MARBELLA,"DC, AH",,,
14.02689/MA,COLMENAR TE MANDA HUEVOS S.L.U.,Málaga/COLMENAR,"CS, EPC",,,
14.02690/CO,"ADAME LOPEZ, JOSE LUIS",Córdoba/FUENTE PALMERA,EPC,,,
40.25745/J,C.B. HERMANOS FERNANDEZ,Jaén/HUELMA,CS,,,
40.25746/J,"CASTRO VILCHEZ, FEDERICO",Jaén/HUELMA,CS,,,
10.22008/H,LUIS-ANSELMO CHACON GARCIA S.L.,Huelva/CUMBRES MAYORES,"CS, PP",,MP,
12.18085/CA,ROMUPOMAR S.L.U.,Cádiz/JEREZ DE LA FRONTERA,"PP, FFP",,,
40.25801/MA,ROPRAVI S.L.,Málaga/TORREMOLINOS,CS,,,
10.22025/CO,CARNES Y JAMONES CABALLERO S.L.,Córdoba/POSADAS,"CP, MM, MP, PP",,MP,
40.25809/CO,CARNES Y JAMONES CABALLERO S.L.,Córdoba/POSADAS,"CS, RW",,,
10.22033/CA,DISTRIBUCIONES CARNICAS JUANFRAN S.L.,Cádiz/CHICLANA DE LA FRONTERA,CS,,,
40.25868/MA,CEJAS DONCEL. JOSE ANTONIO,Málaga/BENALMADENA,CS,,,
40.25870/GR,EUROPEA DE EMBUTIDOS S.L.,Granada/BAZA,CS,,,
12.18123/CA,HERMANOS GARRIDO MARTINEZ BARBATE S.L.,Cádiz/BARBATE,"CS, PP, FFP",,,
12.18146/CA,HISPANO FORUM SIGLO XXI S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),"PP, FFP",,,
40.25896/J,ANGEL CARRASCOSA S.L.,Jaén/JAEN,CS,,,
40.25899/J,"SERRANO MATA, BLAS",Jaén/JODAR,CS,,,
40.25903/SE,DISTRIBUCIONES EL TIO ABUELO S.L.,Sevilla/SEVILLA,CS,,,
12.18151/MA,SANAMAR ALIMENTACION S.L.,Málaga/MALAGA,CS,,,
40.25919/MA,SANAMAR ALIMENTACION S.L.,Málaga/MALAGA,CS,,,
40.25952/CO,AB SERVICIOS SELECTA ESPAÑA S.L.,Córdoba/CORDOBA,CS,,,
15.06786/CO,PRODUCTOS LACTEOS ARTESANALES S.L.,Córdoba/FUENTE PALMERA,"PP, CC",,,
10.22108/H,JAMONES JABUGO QUIROS S.L.,Huelva/ARACENA,PP,,MP,
40.25971/CO,MANJARES REAL S.L.,Córdoba/CORDOBA,CS,,,
