"Nº RGSEAA (*)","Razón Social","Provincia/Localidad","Actividades","Especies (**)","Otros Detalles","TSE Feed Ban"
"40.040351/HU","BODEGAS Y VIÑEDOS BALLABRIGA, S.L.","Huesca/BARBASTRO","CS",,,
"40.040494/PO","FANDICOSTA S.A.","Pontevedra/VILAGARCIA DE AROUSA","CS, RW",,,
"12.020629/C","RELENTO, S.L.","Coruña, A/RIBEIRA","CS, RW, PP",,,
"40.040378/MU","FU XING LIUYE, S.L.","Murcia/DOLORES (LOS)","CS",,,
"40.040384/MU","MONTIEL GUARDIOLA C.B.","Murcia/CIEZA","CS",,,
"40.040503/MU","CARTAGENERA DE DISTRIBUCION JUCADI SL","Murcia/CARTAGENA","CS",,,
"12.020619/MA","HIBERNIAMAR S.L.","Málaga/MALAGA","CS, FFP",,,
"40.040249/AV","MIGUEL ANGEL JIMENEZ SANCHIDRIAN, C.B.","Ávila/AVILA","CS",,,
"40.040358/AV","CONGELADOS GARGA ABULENSES, S.L.","Ávila/COLILLA (LA)","CS",,,
"40.040370/GC","ROTAR BROTHERS, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS",,,
"40.040444/MU","PRIMAFRIO S.L.","Murcia/MOLINA DE SEGURA","CS",,,
"40.040447/MU","RAFAEL MARTINEZ CAMPILLO, S.L.","Murcia/PALMAR (EL) O LUGAR DE DON JUAN","CS",,,
"40.040448/MU","DISFRUTA LA COMIDA, S.L.","Murcia/PUENTE TOCINOS","CS",,,
"40.040455/VA","GADISA RETAIL, S.L.","Valladolid/MEDINA DEL CAMPO","CS",,,
"40.040457/P","PRECOPAL, S.L.","Palencia/PALENCIA","CS",,,
"40.040579/V","ANIOFE, S.L.","Valencia/València/XIRIVELLA","CS",,,
"40.040619/GC","Productos Congelados, S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS",,,
"40.040731/V","IMPORMED PRODUCTOS INTERNACIONALES, S.L.","Valencia/València/BENIPARRELL","CS",,,
"10.024476/SA","RAZAPORK, S.L.","Salamanca/SALAMANCA","CS",,,
"12.020636/ZA","PROXIMAR, S.L.","Zamora/BENAVENTE","CS",,,
"10.024463/CO","JAMONES IBERICOS DEHESA DE CAMPO ALTO S.L.","Córdoba/ESPIEL","CS, PP",,"MP",
"10.024464/CO","JAMONES DAVID DEL VALLE S.L.","Córdoba/HINOJOSA DEL DUQUE","CS, RW",,"MP",
"40.041048/B","EURO HALAL FOODS BCN SL","Barcelona/BADALONA","CS",,,
"40.040649/SA","ASOCIACION BANCO DE ALIMENTOS DE SALAMANCA","Salamanca/SALAMANCA","CS",,,
"12.020645/A","ALIMENTS MARINS DE LA MARINA ALTA, S.L.","Alicante/Alacant/PEDREGUER","CS, PP",,,
"40.041073/V","EXCLUSIVAS DIPER, S.L.","Valencia/València/XIRIVELLA","CS",,,
"40.041080/GC","Castro Ojeda Carnes y Pescados, S.L.","Palmas, Las/AGÜIMES","CS",,,
"40.041081/TE","JAMONES MATA S.L.U.","Teruel/RUBIELOS DE MORA","CS",,,
"40.041091/TF","FUDIS EXPERT SERVICIOS LOGISTICOS, SL","Santa Cruz de Tenerife/CANDELARIA","CS",,,
"40.041134/NA","AGRO 6 VENTAS Y LOGISTICA, S.L.","Navarra/AOIZ/AGOITZ","CS",,,
"40.041261/MU","CUBI PLAYA","Murcia/SAN PEDRO DEL PINATAR","CS",,,
"12.020657/CA","VILLEGAS PALACIOS RAFAEL","Cádiz/CADIZ","RW",,,
"40.041332/SG","FELIX SANCHEZ JOAO","Segovia/LASTRILLA (LA)","CS",,,
"10.024496/MU","NERIT E HIJOS S.L.","Murcia/MURCIA","CS",,,
"40.041371/AL","COALIMENT ANDALUCIA S.L.","Almería/ROQUETAS DE MAR","CS",,,
"12.020664/O","CULMARCASL","Asturias/AVILES","CS",,,
"10.024499/H","JAMONES Y EMBUTIDOS MIBERO DE JABUGO S.L.U.","Huelva/ALMONASTER LA REAL","RW",,"MP",
"40.041499/CO","ROMAN REYES JOSE","Córdoba/MONTALBAN DE CORDOBA","CS",,,
"40.041500/CO","LOPEZ LOPEZ, FERNANDO","Córdoba/CORDOBA","CS",,,
"40.041507/CO","TRANSPORTES CARGO-BALO S.L.","Córdoba/QUEMADAS (LAS)","CS",,,
"40.041510/CO","OLLERO CANO, GUMERSINDO","Córdoba/CORDOBA","CS",,,
"40.041519/SE","SEVILLANA DE HELADOS Y CONGELADOS, S.L.","Sevilla/ARAHAL","CS",,,
"40.041539/VA","UNIDAD ALIMENTARIA DE VALLADOLID, S.A.","Valladolid/VALLADOLID","WM",,,
"40.041541/P","CDAD PROP MERCADO CENTRAL MERCAPASA","Palencia/VILLAMURIEL DE CERRATO","WM",,,
"40.041545/AV","SAGA DISMAGREDOS, S.L.","Ávila/ARENAS DE SAN PEDRO","CS",,,
"40.041565/O","ALFREDO ALVAREZ MELENDRE","Asturias/POLA (LA)","CS",,,
"15.007663/LE","JOSE VIDAL FERNANDEZ BLANCO","León/SAN MIGUEL DE ESCALADA","RW, PP",,,
"40.041596/A","IMPORTDELICIA 21, S.L.","Alicante/Alacant/FINESTRAT","CS",,,
"10.024505/LE","GRUPO CANORTE, S.L.","León/CEMBRANOS","CS, MM, MP, PP",,"MP",
"40.041644/M","BALKANICA DISTRAL, S.L.","Madrid/MADRID","CS",,,
"40.041646/M","AHUMADOS NORDFISH, S.L.","Madrid/RIVAS-VACIAMADRID","CS",,,
"40.041656/IB","FRUFOR HERMANOS IBIZA SL","Islas Baleares/SANTA GERTRUDIS","CS",,,
"40.041670/V","OVINOS MANCHEGOS, S.L.","Valencia/València/VALENCIA","CS",,,
"40.041694/MU","CARNICAS CAVILA S.L.","Murcia/CARAVACA DE LA CRUZ","CS",,,
"40.041726/SE","CORLARA S.L.","Sevilla/RINCONADA (LA)","CS, RW",,,
"40.041762/M","COCINA VIVA SL","Madrid/MADRID","CS",,,
"40.041729/MA","LA ESTRELLA DE PESCAMAR S.L.","Málaga/TORREMOLINOS","CS",,,
"40.041867/GI","L'AVI NOU SLU","Girona/OLOT","CS",,,
"40.041868/B","EMBUTIDOS LLOBET SA","Barcelona/MATARO","CS, RW",,,
"40.041869/GI","LLESCATS CALET","Girona/SANT JOAN LES FONTS","RW",,,
"40.041870/B","PEIXOS J ARROM SL","Barcelona/VILADECANS","CS, RW",,,
"10.024517/LE","CARNICAS CARROBIERZO, S.L.","León/CASTRILLO DE LAS PIEDRAS","CS, RW, CP, PP",,"MP",
"40.041763/SA","PRODUCTOS CONGELADOS JOSE LUIS, S.L.L.","Salamanca/VILLARES DE LA REINA","CS",,,
"12.020681/M","PESCADOS BORSAMAR, S.L.","Madrid/MADRID","CS, RW, WM",,,
"10.024525/V","SAISA AGROALIMENTARIA, S.L.","Valencia/València/GANDIA","CS, RW, CP, MM, MP",,"MP",
"40.041794/LE","GABRIEL GONZALEZ FERNANDEZ","León/BAÑEZA (LA)","CS, RW",,,
"40.041816/M","DS GOURMET REAL, S.L.","Madrid/MADRID","CS",,,
"40.041823/CR","CABA NOBLEJAS, Mª CARMEN","Ciudad Real/MANZANARES","CS",,,
"40.041875/CE","ALMACENES VALLECILLO S.L.","Ceuta/CEUTA","CS",,,
"40.041876/CE","FOODS & DRINKS CEUTA S.L.U.","Ceuta/CEUTA","CS",,,
"40.041966/LE","LOGISTICAS Y SERVICIOS JAÑEZ, S.L.","León/VEGUELLINA DE ORBIGO","CS",,,
"40.041969/SA","EXCLUSIVAS ANGEL FERNANDEZ, S.L.","Salamanca/CARBAJOSA DE LA SAGRADA","CS",,,
"40.041973/SO","COCO GOURMET GASTRONOMIA, S.L.","Soria/SORIA","CS",,,
"12.020687/LU","SCANFISK SEAFOOD S.L.","Lugo/VIVEIRO","RW",,,
"12.020691/PO","FELIX LOPEZ GARCIA","Pontevedra/CAMBADOS","CS",,,
"40.041982/C","BONFRIG FDC ULTRACONGELADOS S.A.","Coruña, A/AMES","CS",,,
"12.020693/PO","SCAMPI FISH SLU","Pontevedra/VIGO","RW",,,
"40.042027/V","DISCEMA ALIMENTACION, S.L","Valencia/València/XIRIVELLA","CS",,,
"10.024543/NA","VENTA ARROSAGARAY, S.L.","Navarra/LUZAIDE/VALCARLOS","RW",,"MP",
"12.020698/M","PRODUCTOS ALIMENTICIOS LAYMAR, S.L.","Madrid/MADRID","CS, RW, WM",,,
"10.024545/SS","JAIZKIBEL BANAKETAK, S.L.","Gipuzkoa/IRUN","CS, CP",,,
"40.042133/SE","MICOLAND BIOTECHA S.L.U.","Sevilla/SEVILLA","CS",,,
"40.042134/J","HEREDIA GUIJARRO JOAQUIN","Jaén/QUESADA","CS",,,
"40.042082/BA","BOUTIQUE DE LA CARNE ACEUCHAL S.L.","Badajoz/VILLAFRANCA DE LOS BARROS","CS",,,
"12.020705/CA","GARSILPESCA S.L.","Cádiz/VALDELAGRANA","RW",,,
"40.042144/AL","HELADOS BARON Y UROZ S.L.","Almería/ALMERIA","CS",,,
"40.042122/GC","General Markets Food Canarias, S.L.U.","Palmas, Las/INGENIO","CS",,,
"40.042162/GC","Supermercados Marcial, S.L.","Palmas, Las/ARRECIFE","CS, RW",,,
"12.020708/S","SANCHEZ CALLEJO SL","Cantabria/SANTOÑA","RW, PP",,,
"12.020709/S","RODECAN SL","Cantabria/RUILOBA","CS",,,
"10.024553/M","FABRICAS PEÑA, S.L.","Madrid/MADRID","CS, CP, MM, MP",,,
"40.042171/M","IBERPLAT ALIMENTACION S.L.","Madrid/MADRID","CS, RW",,,
"40.042174/A","VICAD ALICANTE, S.L.","Alicante/Alacant/SAX","RW",,,
"40.042177/SE","CASUIGON S.L.","Sevilla/LEBRIJA","RW",,,
"12.020712/AL","PESCADOS MAR DELICIAS 2018 S.L.","Almería/ALMERIA","RW",,,
"12.020714/CA","ABARRAMAR DE PESCADOS S.L","Cádiz/SANLUCAR DE BARRAMEDA","RW",,,
"12.020716/C","CAROLINA SANDE COUSILLAS","Coruña, A/CORUÑA (A)","RW",,,
"40.042191/MA","TRANSPORTES NIEVES S.A.","Málaga/MALAGA","CS",,,
"10.024557/OU","GALEGUESA SL","Ourense/CELANOVA","CS, CP, MM, MP",,,
"40.042205/C","EMBUTIDOS RAPOSO S.C.","Coruña, A/DUMBRIA","CS",,,
"40.042209/PO","FRUTAS NIEVES S.L.","Pontevedra/VIGO","CS",,,
"12.020721/PO","BERNARDEZ SUAREZ Mª CARMEN","Pontevedra/ESTRADA (A)","CS",,,
"40.042215/OU","BONFRIG FDC UTRACONGELADOS S.A.","Ourense/SAN CIBRAO DAS VIÑAS","CS",,,
"40.042234/VA","ALEMAR SELECCION, S.L.","Valladolid/VALLADOLID","CS",,,
"40.042298/J","CALABRIA CANO ANTONIA","Jaén/BEAS DE SEGURA","CS",,,
"40.042321/L","TRALDIS PORTA EXPRESS S.L.","Lleida/MONTFERRER I CASTELLBO","CS",,,
"40.042352/M","KUHNE & NAGEL, S.A.","Madrid/MADRID","CS",,,
"40.042356/VI","SELECCIONES HERRERA, SL","Araba/Álava/VITORIA-GASTEIZ","CS",,,
"10.024562/V","JOVI SERRANO, S.L.U.","Valencia/València/LLIRIA","RW, MM, MP, PP",,"MP",
"40.042371/LO","LUIS CARLOS TORRES NAVARRO","Rioja, La/URUÑUELA","CS",,,
"40.042372/LO","FERNANDO MARCOS BELTRAN","Rioja, La/LOGROÑO","CS",,,
"40.042385/B","NEGRINI SL","Barcelona/FRANQUESES DEL VALLES (LES)","CS",,,
"40.042451/NA","EMBUTIDOS GOIKOA SAU","Navarra/SANGÜESA/ZANGOZA","CS, RW",,,
"40.042455/S","GRUPO REGATO PUENTE SL","Cantabria/MALIAÑO","CS",,,
"40.042490/GR","SERUNION S.A.","Granada/OGIJARES","CS",,,
"40.042491/GR","DISAYLO GRANADA 2010 S.L.","Granada/GRANADA","CS",,,
"40.042499/SE","EXPLOTACION GANADERA LA SAUCEDILLA S.C.","Sevilla/SAUCEJO (EL)","CS",,,
"40.042581/GR","ITALIAN LIVING FOOD S.L.","Granada/OGIJARES","CS",,,
"40.042590/CO","S.COOP.ANDALUZA COMERCIAL MARIN","Córdoba/CORDOBA","CS",,,
"40.042643/A","STEF IBERIA, S.A.","Alicante/Alacant/ALICANTE/ALACANT","CS",,,
"40.042660/Z","TRADITIONAL RO, S.L.","Zaragoza/CADRETE","CS",,,
"10.024577/MA","WONDERMEAT S.L.","Málaga/CHURRIANA","RW",,"MP",
"40.042694/MA","MARMOL GARCIA LUIS","Málaga/MALAGA","CS",,,
"15.007682/MA","DISTRIBUCIONES MAYO 2011 S.L.","Málaga/MALAGA","CS",,,
"12.020739/MA","LARRUBIA LOPEZ JOSE MANUEL","Málaga/MALAGA","CS",,,
"12.020747/SE","ROMAPESCA LAS CABEZAS DIAN S.L.","Sevilla/CABEZAS DE SAN JUAN (LAS)","CS, RW, PP",,,
"40.042725/SE","MONTES BARRIO ANDRES","Sevilla/SEVILLA","CS",,,
"12.020745/MA","PESQUEMAR S.L.","Málaga/ANTEQUERA","CS, PP, FFP",,,
"40.042721/V","MASCARO MORERA, S.L.","Valencia/València/RIBA-ROJA DE TURIA","CS",,,
"40.042722/GC","MERCADONA S.A.","Palmas, Las/PUERTO DEL ROSARIO","CS",,,
"40.042726/CO","ESTRELLA SIRIO, S.L.","Córdoba/CORDOBA","CS",,,
"40.042755/B","CONSELL COMARCAL DEL VALLÈS OCCIDENTAL","Barcelona/TERRASSA","WM",,,
"40.042767/B","PRODUCTOS GOYA NATIVO SL","Barcelona/HOSPITALET DE LLOBREGAT (L')","CS",,,
"12.020748/B","LA PLATJETA SL","Barcelona/BARCELONA","CS, FFP",,,
"40.042785/B","MEAT VALLES 2012 SL","Barcelona/SANT QUIRZE DEL VALLES","CS, RW",,,
"40.042824/TO","PRODUCTOS LEON RODELGO, S.L.","Toledo/VILLACAÑAS","CS",,,
"40.042837/TF","DISPROGAL TENERIFE, SL","Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA","CS",,,
"40.042856/M","QUIROCARNE, S.L.","Madrid/ALCORCON","CS",,,
"12.020757/ZA","PESCADOS ZAMORA, S.L.","Zamora/ZAMORA","CS",,,
"40.042864/MU","ARAEZ ALGUAZAS, S.L.","Murcia/ALGUAZAS","CS",,,
"40.042868/TF","Insularmar, SL","Santa Cruz de Tenerife/GRANADILLA DE ABONA","RW",,,
"12.020759/B","BAUTISMAR SL","Barcelona/BARCELONA","RW",,,
"40.042885/A","EXCLUSIVAS ESCOBAR, S.L.","Alicante/Alacant/POLOP","CS",,,
"40.042939/CA","NEKO SHIP SUPPLY, S.L.U.","Cádiz/BARRIOS (LOS)","CS",,,
"15.007685/SO","INMACULADA A. HERRAEZ HURTADO","Soria/SAN PEDRO MANRIQUE","RW, PP",,,
"15.007686/SO","MYKES GOURMET, C.B.","Soria/SORIA","RW, PP",,,
"40.042944/CA","S.COOP.ANDALUZA NTRA.SRA. DE LOS REMEDIOS PICASAT","Cádiz/OLVERA","CS",,,
"12.020764/CA","SANTOS HIDALGO JOSE MANUEL","Cádiz/PUERTO DE SANTA MARIA (EL)","RW, PP, FFP",,,
"10.024598/CA","AGROALIMENTARIA EL BUCARITO S.L.","Cádiz/ROTA","RW",,"MP",
"40.042956/PO","DISALSA GESTION SL","Pontevedra/CAMBADOS","CS",,,
"40.043009/GR","MERCADONA S.A.","Granada/GUADIX","CS",,,
"40.043003/SE","ALIMENTOS DEL ALJARAFE S.L.","Sevilla/SANLUCAR LA MAYOR","RW",,,
"40.043022/B","ÁLVAREZ GARCIA, JOSÉ ANTONIO","Barcelona/SANT FELIU DE LLOBREGAT","CS",,,
"10.024605/B","CASA ENFRUNS SCP","Barcelona/CASSERRES","CS, MM, MP, PP",,"MP",
"40.043033/TF","JUAN SABINO OVAL GONZALEZ","Santa Cruz de Tenerife/SAN MIGUEL DE ABONA","CS",,,
"40.043096/B","BAYPORT GLOBAL SUPPLIES SA","Barcelona/GAVA","CS",,,
"40.043112/C","UTE TRGONZALO S.L. Y AJESTUR S.L.","Coruña, A/SANTIAGO DE COMPOSTELA","CS",,,
"12.020774/B","VENTS ET MAREES COSTA BRAVA SL","Barcelona/MALGRAT DE MAR","CS, FFP",,,
"40.043125/J","C.B. ANGELA Y PEDRO MONTESINOS MARTINEZ","Jaén/CAZORLA","CS",,,
"40.043126/SE","MAKRO AUTOSERVICIO MAYORISTA S.A.","Sevilla/ALCALA DE GUADAIRA","CS, RW",,,
"10.024609/SA","CARLOS DEMETRIO, S.L.","Salamanca/GUIJUELO","RW",,"ST",
"40.043129/VA","EXPLOTACIONES ABADIA, S.A.","Valladolid/MONTEMAYOR DE PILILLA","CS",,,
"12.020786/C","ALFREDO GUNDÍN GONZÁLEZ (PESCADOS BOTERO GUNDIN)","Coruña, A/MALPICA DE BERGANTIÑOS","RW",,,
"40.043146/B","ACEITUNAS ZITRO CB","Barcelona/SANT JOAN DE VILATORRADA","CS",,,
"40.043147/B","ALEMANY SA","Barcelona/MALGRAT DE MAR","CS",,,
"10.024611/NA","ALFONSO ERASO BUENO, S.L.U.","Navarra/EGÜES","CS, CP",,,
"40.043149/B","CONSERVES FERRER SA","Barcelona/SANTPEDOR","CS",,,
"40.043150/GI","COUBET SL","Girona/OLOT","CS, RW",,,
"40.043151/GI","DISTRIBUCIONS ALIMENTICIES ANETOS SL","Girona/SILS","RW",,,
"40.043153/GI","FUSTE BURGAS SA","Girona/FIGUERES","CS",,,
"40.043175/GI","REYNER SAGUE, MANEL","Girona/SANT FELIU DE GUIXOLS","CS, RW",,,
"40.043158/GI","LUIS OLIVERAS SA","Girona/OLOT","CS, RW",,,
"40.043176/B","CENTRALCARN SL","Barcelona/BARCELONA","CS",,,
"40.043222/B","DISTRIBUCION DE PRODUCTOS ALIMENTICIOS GABARRE SL","Barcelona/BARCELONA","RW",,,
"15.007692/TO","BERRACO GÓMEZ, JULIO","Toledo/VELADA","CS, PP",,,
"40.043203/CR","VALLE DEL PAZO, S.L.","Ciudad Real/CAÑADA DE CALATRAVA","CS",,,
"40.043213/A","HAI SHENG ALIMENTACION, S.L.","Alicante/Alacant/SAN VICENTE DEL RASPEIG/SANT VICENT DEL RAS","CS",,,
"40.043241/HU","ASOCIACION BANCO DE ALIMENTOS DE HUESCA","Huesca/HUESCA","CS",,,
"40.043247/V","YOLANEVA DISTRIBUCIONES S.L.","Valencia/València/CATARROJA","CS",,,
"14.002934/CA","JIMENEZ DEL CUVILLO JAIME","Cádiz/PUERTO DE SANTA MARIA (EL)","CS",,,
"40.043304/J","GARCIA MARCOS ANTONIO","Jaén/VILLACARRILLO","CS",,,
"12.020788/O","PESCADOS ELIPESCA SL","Asturias/AYONES","CS, RW",,,
"40.043311/V","ACEITUNAS ENCURTIDOS DISTRIBUCIONES TORRES, S.L.","Valencia/València/LORIGUILLA","CS",,,
"40.043314/C","JUAN RAMON LOPEZ DEL RIO","Coruña, A/NEDA","CS",,,
"10.024628/M","CARPISA FOODS, S.L.","Madrid/MADRID","CS",,,
"40.043378/TF","FABRICA DE SALAZONES Y ESPECIAS EL CARMEN, SL","Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA","RW",,,
"10.024634/MA","GENERAL MARKETS FOOD IBERICA S.A.U","Málaga/MIJAS","CS, CP, MM, MP",,,
"40.043399/MA","GENERAL MARKETS FOOD IBERICA S.A.U.","Málaga/MIJAS","CS",,,
"12.020794/MU","LUBINAS Y DORADAS, S.L.","Murcia/ALCANTARILLA","WM",,,
"40.043401/TO","JAMODI, C.B.","Toledo/TALAVERA DE LA REINA","RW",,,
"40.043408/AV","SELECTOS FRAGOLA, S.L.L.","Ávila/ADRADA (LA)","CS",,,
"40.043422/BA","LOPEZ PLAZA, JOSE","Badajoz/ALMENDRALEJO","CS, RW",,,
"10.024638/MU","ZIANI LATIFA","Murcia/PUENTE TOCINOS","RW",,,
"12.020797/BI","PEREZ VIÑAS, S.A.","Bizkaia/ORTUELLA","CS, PP, FFP",,,
"12.020798/C","GALEON CORUÑA S.L.","Coruña, A/CORUÑA (A)","CS",,,
"40.043438/PO","ALIMENTACION E DISTRIBUCION ORDOÑEZ SL","Pontevedra/VALGA","CS",,,
"15.007698/TF","ROSA MARIA GONZALEZ PADILLA","Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA","RW, PP",,,
"40.043440/CC","SERLIM HIGIENE S.L.U.","Cáceres/CACERES","CS",,,
"12.020800/MU","PESCADOS Y MARISCOS ANPEMAR, S.L.","Murcia/ALCANTARILLA","WM",,,
"10.024640/S","CONCEPCION GUTIERREZ FRECHILLA","Cantabria/SAN MARTIN DE HOYOS","CS, RW",,,
"12.020801/B","COSES DE CASA NOSTRE SLU","Barcelona/ARENYS DE MUNT","CS, PP, FFP",,,
"12.020802/SE","PESK2 2008 S.L.","Sevilla/DOS HERMANAS","CS, RW, PP",,,
"12.020803/BI","HECTOR PEREZ RODRIGUEZ","Bizkaia/IGORRE","CS, FFP",,,
"40.043491/B","IBERICA DE JAMONES SL","Barcelona/BARCELONA","CS, RW",,,
"10.024642/M","CARNICAS TORMES S.L.","Madrid/MADRID","CS",,,
"12.020820/MU","CONGELADOS SEMPERE Y FUENTES, S.L.","Murcia/PALMAR (EL) O LUGAR DE DON JUAN","WM",,,
"12.020821/MU","CONGELADOS SEMPERE Y FUENTES, S.L.","Murcia/ALCANTARILLA","WM",,,
"40.043493/B","JIBER 20 SL","Barcelona/BARCELONA","CS",,,
"40.043512/B","XARCUTERIA IBAÑEZ SL","Barcelona/IGUALADA","CS, RW",,,
"40.043480/GU","HAVI LOGISTICS FSL, S.L.U.","Guadalajara/ALOVERA","CS",,,
"12.020810/V","PESCADOS DE PLAYA, S.L.","Valencia/València/RAFELBUNYOL","CS, PP, FFP",,,
"40.043513/V","COCEDERO DE MARISCOS BONAMAR S.R.L.","Valencia/València/RAFELBUNYOL","CS",,,
"15.007707/LU","CESAR MODIA LAGE","Lugo/FRIOL","RW, PP",,,
"40.043560/PO","CARNICAS ANZO, S.L.N.E.","Pontevedra/LALIN","CS",,,
"10.024648/B","EXPORT EL BRUGUER SLU","Barcelona/VIC","CP",,,
"40.043683/CA","IBEROLVERA S.L.","Cádiz/OLVERA","CS",,,
"40.043582/TE","DISBARAGON,S.C","Teruel/ALCAÑIZ","CS",,,
"40.043603/M","MERCAVILLAS DISTRIBUCION, S.L.","Madrid/MADRID","CS",,,
"40.043625/GC","ITALIA DENOMINACION DE ORIGEN CONTROLADA, S.C.P.","Palmas, Las/PUERTO DEL ROSARIO","CS",,,
"40.043633/A","MAKRO AUTOSERVICIO MAYORISTA, S.A.","Alicante/Alacant/ELCHE/ELX","CS",,,
"10.024662/MA","INDUSTRIAS CARNICAS BENITEZ 1985 S.L.","Málaga/ESTEPONA","CS, CP",,,
"12.020824/H","MARTINEZ CAMPOS ANTONIA PURA","Huelva/ISLA CRISTINA","RW, PP, DC",,,
"40.043705/MA","AQUAMAR GOLD S.L.","Málaga/MALAGA","CS",,,
"12.020825/H","FRESCOS DE ISLA CRISTINA 2012 S.L.","Huelva/ISLA CRISTINA","CS, RW, PP, DC, FFP",,,
"40.043800/AL","HISPAOLIVE S.L.","Almería/ROQUETAS DE MAR","RW",,,
"12.020831/AL","PESCADOS VALENTIN S.L.","Almería/ALMERIA","RW",,,
"40.043706/B","TRANSINGLE SL","Barcelona/SANT FRUITOS DE BAGES","CS",,,
"12.020828/M","FERNANDO VI PRODUCTOS DEL MAR S.L.","Madrid/MADRID","CS, RW, FFP",,,
"40.043722/GC","Eugeni 146, S.L.U.","Palmas, Las/AGÜIMES","CS",,,
"40.043781/B","EUROPAK AMARA 2012 SL","Barcelona/SANT ADRIA DE BESOS","CS",,,
"40.043749/AL","EXCLUSIVAS J.A. FERNANDEZ S.L.","Almería/EJIDO (EL)","CS",,,
"12.020832/AL","PESCADOS AMADEO S.L.","Almería/ALMERIA","RW",,,
"40.043769/SE","LACTEOS LA NORIA S.L.","Sevilla/CASTILLEJA DEL CAMPO","CS",,,
"40.043770/SE","HAPPY FOODS S.C.","Sevilla/SEVILLA","RW",,,
"40.043771/SE","ZAMORA GUTIERREZ FRANCISCO","Sevilla/OSUNA","CS",,,
"40.043751/OU","EMBUTIDOS AS BURGAS S.L.","Ourense/PEREIRO DE AGUIAR (O)","CS",,,
"40.043754/LO","MARIO MARCILLA, S.L.","Rioja, La/CALAHORRA","CS",,,
"40.043785/B","MARINE FOOD AND FINE FOOD SL","Barcelona/GAVA","CS, RW",,,
"40.043766/SE","DISQUEVA S.L.","Sevilla/SEVILLA","CS",,,
"12.020836/CA","BARDOPESCA S.L.","Cádiz/BARBATE","RW",,,
"12.020837/CA","HERMANOS GARRIDO MARTINEZ BARBATE S.L.","Cádiz/BARBATE","RW",,,
"12.020840/CA","PETACA CHICO S.L.","Cádiz/BARBATE","RW",,,
"40.043824/MA","AGROPECUARIA SANTIAGO Y QUERINO S.L.","Málaga/CAMPILLOS","CS",,,
"40.043819/MA","BARRAMAR MALAGA S.L.","Málaga/MALAGA","CS",,,
"40.043874/B","BELMONTE RECHE, PEDRO ANGEL","Barcelona/BARCELONA","RW",,,
"40.043875/B","CARNICAS ROSI SL","Barcelona/TERRASSA","CS",,,
"40.043877/GI","DISTRILLORET SL","Girona/LLORET DE MAR","CS",,,
"40.043878/GI","FERRES GREBOL, JAIME","Girona/SANT JOAN LES FONTS","CS",,,
"40.043890/B","MARESMA CERVERA SL","Barcelona/MONTCADA I REIXAC","CS, RW",,,
"40.043868/GR","CARNICERIA LUIS JAVIER S.L.","Granada/GOJAR","CS",,,
"40.043861/BA","FUNDACION BANCO DE ALIMENTOS DE BADAJOZ","Badajoz/BADAJOZ","CS",,,
"40.043928/B","LARAUNION SL","Barcelona/SANT BOI DE LLOBREGAT","CS",,,
"40.043932/B","LOGISTICA BAJOCERO SL","Barcelona/SANT QUIRZE DEL VALLES","CS, RW",,,
"40.043942/GI","NEW TRADE ENTERPRISING SL","Girona/FIGUERES","CS, RW",,,
"40.043992/B","BUSI CAFES SL","Barcelona/MANRESA","RW",,,
"40.043996/GI","FILL DE J. CALLOL I SERRATS SL","Girona/ESCALA (L')","CS, RW",,,
"40.043997/B","KVIURES ALIMENTS SA LABORAL","Barcelona/BARCELONA","CS",,,
"40.044008/B","TRANSPORTES GARCIA VILLALOBOS SA","Barcelona/BARCELONA","CS",,,
"40.043969/BI","NAVIERA GALDAR S.A.","Bizkaia/BERMEO","RV",,,
"40.043986/TF","EUROP FOODS CANARIAS, SL","Santa Cruz de Tenerife/GRANADILLA DE ABONA","CS",,,
"10.024685/AL","ECOFILABRES S.L.","Almería/VIATOR",,,,
"40.044033/TE","LOGISTICA Y BEBIDAS DEL BAJO ARAGON, S.L.","Teruel/ALCAÑIZ","CS",,,
"40.044043/AB","DISTRIBUCIONES CASTILLO SIMARRO, S.L.","Albacete/RODA (LA)","CS, RW",,,
"10.024681/BA","BOLSICO MENDEZ ANGEL","Badajoz/HIGUERA LA REAL","RW",,"MP",
"40.044112/CA","DISQUEVA S.L.","Cádiz/JEREZ DE LA FRONTERA","CS",,,
"12.020856/VA","MERCAFISH 2012, S.L.","Valladolid/VALLADOLID","CS",,,
"40.044059/BU","GRUPO DELINCEX, S.L.","Burgos/ARANDA DE DUERO","CS",,,
"12.020855/MU","HIJOS DE ALBALADEJO GARCIA, S.L.","Murcia/SAN PEDRO DEL PINATAR","CS, PP",,,
"10.024684/MA","MIX GRILL HOUSE S.L.","Málaga/MALAGA","CS, MM, MP, PP",,"MP",
"40.044126/SE","SUCESORES DE EVARISTO RAMOS S.L.","Sevilla/SEVILLA","CS",,,
"12.020858/SE","PINTO RUIZ SOLEDAD","Sevilla/LORA DEL RIO","CS, RW, PP",,,
